traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
605,-4.49887705,7.8113327,0.617954671,2.09331989,7.50839424,9.19298935,5.07199335,9.20037365,1.24295247,-4.94782639,11.058753,-7.69901037,5.6413784,-8.04129696,2.14905977,1.24066877,-1.84626222,8.66200256,-4.10272026,-6.55359364
606,-4.54481459,7.79934406,0.659461439,2.09934807,7.53068399,9.13893318,5.01534891,9.22646618,1.26486373,-4.96346903,11.174511,-7.55119896,5.75591183,-8.01317978,2.17881393,1.23185301,-1.86131144,8.66782475,-4.10397673,-6.53180933
607,-4.59107304,7.78683472,0.701677144,2.10540438,7.55241013,9.08046532,4.95497417,9.25418758,1.29281938,-4.9782629,11.28969,-7.40180016,5.86561298,-7.98697853,2.20790982,1.2221911,-1.87730443,8.67339516,-4.10460091,-6.51048136
608,-4.63729286,7.77388,0.744286239,2.11143398,7.57382774,9.01814079,4.8913188,9.28320026,1.32632685,-4.99154568,11.4067688,-7.24911499,5.97347879,-7.96032715,2.23843002,1.21283007,-1.89328432,8.67899609,-4.10518074,-6.48898649
609,-4.68274689,7.76092386,0.786584914,2.11755133,7.59506416,8.9577446,4.82949209,9.31018829,1.35869026,-5.00299263,11.5206528,-7.09619093,6.07816315,-7.93448305,2.26904869,1.20330811,-1.90954661,8.68416119,-4.10495281,-6.46805477
610,-4.72829056,7.74731684,0.829418838,2.12364912,7.61595249,8.89582443,4.76649857,9.33712387,1.39408374,-5.01267433,11.6338453,-6.94183397,6.18021727,-7.90886259,2.30044007,1.19407535,-1.92567873,8.68971157,-4.10506439,-6.44645834
611,-4.77376032,7.73338223,0.872556746,2.12976909,7.63637877,8.83010578,4.70029306,9.36499691,1.43535399,-5.02070141,11.7474537,-6.78577518,6.27886677,-7.88392305,2.33216929,1.18459296,-1.94228804,8.69490814,-4.10456991,-6.42539215
612,-4.81853676,7.71940994,0.915488005,2.13597155,7.65670729,8.76499462,4.63473463,9.39151478,1.47696435,-5.02682829,11.8594198,-6.62846231,6.37523651,-7.85931492,2.36459303,1.17519248,-1.95902574,8.69981384,-4.10345745,-6.40463686
613,-4.86301565,7.70505428,0.958550692,2.1422019,7.67668247,8.70032215,4.56976843,9.41684532,1.51942039,-5.03112078,11.96873,-6.47148228,6.46812105,-7.83567619,2.39704037,1.16578948,-1.97588325,8.70469379,-4.10212564,-6.3839016
614,-4.90723038,7.6903162,1.00178027,2.14843965,7.6964426,8.63438702,4.50380039,9.4417963,1.56474352,-5.03336668,12.0779104,-6.3128047,6.55896091,-7.8119483,2.43055725,1.15678835,-1.99260283,8.70962524,-4.10075617,-6.3629694
615,-4.95244932,7.67451811,1.04637539,2.15460086,7.71518946,8.55780315,4.42849684,9.47020531,1.62518251,-5.03338909,12.1908407,-6.15145016,6.64543867,-7.78940678,2.46404028,1.1472255,-2.00987959,8.71470356,-4.09953117,-6.34176588
616,-4.99567223,7.65943146,1.08946729,2.16098356,7.73451328,8.49269581,4.36357689,9.49255753,1.6718899,-5.0319438,12.2956257,-5.9923048,6.73028708,-7.76762199,2.49791956,1.13797498,-2.02722192,8.7191124,-4.09696913,-6.32155466
617,-5.03901291,7.64386559,1.133044,2.16737843,7.75329065,8.42303085,4.29478502,9.51574802,1.72602487,-5.02817678,12.4011984,-5.83205366,6.81194735,-7.74624348,2.53223825,1.1287843,-2.04463291,8.72344685,-4.09430933,-6.30138206
618,-5.08307028,7.62730885,1.17771327,2.17370915,7.77125263,8.34521866,4.21883297,9.54081917,1.79258585,-5.02156115,12.5095177,-5.66978359,6.89029217,-7.72558212,2.56699657,1.11956596,-2.06215549,8.72813034,-4.0920558,-6.28059101
619,-5.12606001,7.61087418,1.22177374,2.18016267,7.78930569,8.27252197,4.14763021,9.56269073,1.85371339,-5.01335955,12.6129913,-5.50899363,6.96596622,-7.70584583,2.60184836,1.11036885,-2.07990456,8.73236275,-4.08892393,-6.26047087
620,-5.16906881,7.59399033,1.2662462,2.18664742,7.80682325,8.1950016,4.07224512,9.58490467,1.92284429,-5.00237942,12.7173891,-5.34702969,7.03868008,-7.68677473,2.63709497,1.10101283,-2.0979557,8.736413,-4.08545065,-6.24053335
621,-5.21160316,7.57685089,1.31061876,2.19318032,7.82409906,8.11871624,3.99815011,9.60536385,1.99199378,-4.98931932,12.8191204,-5.18605471,7.10855293,-7.66850042,2.67251658,1.09182119,-2.11601758,8.74037838,-4.08171606,-6.22072077
622,-5.25368118,7.5594883,1.35494542,2.19977474,7.84120846,8.04255009,3.92435002,9.62449169,2.06252313,-4.97385311,12.9194832,-5.02481222,7.1764245,-7.65036917,2.70876026,1.08298075,-2.13398767,8.74431419,-4.07777023,-6.20086002
623,-5.29582405,7.54150772,1.39971721,2.20637989,7.85773563,7.96382666,3.84841633,9.64293671,2.13830543,-4.95586967,13.0186329,-4.86461687,7.24068022,-7.63362455,2.74463058,1.07383549,-2.15230966,8.7482233,-4.07363701,-6.1810503
624,-5.33803606,7.52318335,1.44494486,2.21309066,7.87369823,7.87810087,3.76626515,9.66162109,2.2254684,-4.93418741,13.119339,-4.70370674,7.30180597,-7.61798143,2.78056884,1.06432879,-2.17109323,8.75158978,-4.06879139,-6.16192675
625,-5.37991762,7.50435925,1.49024069,2.21981025,7.88936186,7.79418755,3.68597627,9.67823219,2.31203485,-4.91028023,13.2170525,-4.5445056,7.36047363,-7.60289907,2.81676006,1.05508292,-2.18979239,8.75519276,-4.06403828,-6.14244032
626,-5.42123222,7.48537683,1.53533304,2.22657776,7.90478945,7.71035624,3.60591149,9.69316101,2.40029454,-4.88373756,13.3132772,-4.38568068,7.41695547,-7.58823967,2.85353374,1.04601049,-2.20854211,8.75862789,-4.05891323,-6.12317324
627,-5.46204472,7.46627617,1.58026421,2.23344493,7.92004251,7.6271143,3.52661324,9.70639896,2.48938203,-4.8547864,13.4073143,-4.22805691,7.47117615,-7.57404423,2.89062595,1.03707159,-2.22736335,8.76175117,-4.05329895,-6.10432959
628,-5.50320244,7.44640493,1.62593734,2.24033761,7.93453503,7.53764772,3.44180107,9.71896362,2.5896225,-4.82151699,13.5019655,-4.07147789,7.52246141,-7.56088209,2.92763996,1.02801669,-2.24633908,8.76498413,-4.04773664,-6.08524942
629,-5.54398966,7.42623043,1.67162311,2.2473135,7.94868374,7.447855,3.35689855,9.72966766,2.69207096,-4.78565645,13.5942373,-3.91701031,7.570889,-7.54887104,2.96433973,1.01867294,-2.26570368,8.76786804,-4.04157543,-6.06667757
630,-5.58364344,7.40624285,1.71650863,2.25435472,7.96311283,7.36435604,3.27797151,9.73788071,2.78705525,-4.74857569,13.6830311,-3.7629993,7.61855221,-7.53603077,3.00255942,1.01017964,-2.28465462,8.77073765,-4.0351963,-6.0481081
631,-5.62400913,7.38534164,1.76244974,2.26146603,7.97644663,7.27088594,3.19011974,9.74523258,2.89876008,-4.70603657,13.772788,-3.61159849,7.66237354,-7.52545452,3.0395174,1.00076783,-2.30434465,8.77325439,-4.02839231,-6.03000402
632,-5.66515207,7.36325884,1.80961108,2.26851273,7.98819447,7.16243553,3.08857036,9.75119686,3.03682661,-4.65431404,13.8662558,-3.4630754,7.70359039,-7.51566887,3.07616115,0.991694212,-2.32356048,8.77602386,-4.02225304,-6.0112505
633,-5.70415163,7.34216213,1.85485387,2.27583194,8.00166893,7.07755709,3.00913501,9.75384808,3.13853645,-4.60932302,13.9484816,-3.31519938,7.74382114,-7.50594616,3.1138792,0.982133389,-2.34390807,8.77808285,-4.01426363,-5.99393559
634,-5.74362564,7.320189,1.90093791,2.28311062,8.01382637,6.98019648,2.9183619,9.75483704,3.26283813,-4.555583,14.0338354,-3.16966915,7.782444,-7.49614573,3.15198398,0.97336489,-2.36342716,8.78046417,-4.00704098,-5.97585583
635,-5.78291368,7.29768944,1.94724071,2.2904644,8.02555275,6.88181114,2.82686305,9.75346947,3.39056993,-4.4986515,14.116787,-3.02735376,7.81858635,-7.48755836,3.18962359,0.964154005,-2.3834672,8.78260803,-3.99931335,-5.95814514
636,-5.82111168,7.27567577,1.99264002,2.29798269,8.03758907,6.78893805,2.74077654,9.75013161,3.51109886,-4.44107962,14.1960049,-2.88637614,7.85353041,-7.47876596,3.22801852,0.955169499,-2.40360236,8.78404427,-3.99062896,-5.94152927
637,-5.85877943,7.25314474,2.03796196,2.30541158,8.04917908,6.69525194,2.65412521,9.74470997,3.63625097,-4.37869787,14.2746277,-2.7468679,7.88829517,-7.46805859,3.26830649,0.947370231,-2.42295742,8.78616428,-3.98263168,-5.92381954
638,-5.89900446,7.22851896,2.08619022,2.31304312,8.05818272,6.57611895,2.54422855,9.73418236,3.80331469,-4.30293941,14.3551645,-2.6177392,7.91783524,-7.46386671,3.30326438,0.936822712,-2.44391489,8.78751945,-3.97413564,-5.90698242
639,-5.93660402,7.20507336,2.13199449,2.32074904,8.06903172,6.48075104,2.45671201,9.72366905,3.93363237,-4.23472643,14.4281673,-2.48526716,7.94815826,-7.45626831,3.34203959,0.927688658,-2.46453691,8.78883457,-3.96487951,-5.89048433
640,-5.97387314,7.18137455,2.1777935,2.32852602,8.07931805,6.38181877,2.36616254,9.71035194,4.07206297,-4.16113043,14.5000029,-2.35633731,7.97736454,-7.44873285,3.38097858,0.918780148,-2.48501849,8.78988171,-3.95537162,-5.87429476
641,-6.01225996,7.15619612,2.22511506,2.33634138,8.08785057,6.26809645,2.26219535,9.69163513,4.23748159,-4.07585955,14.5721769,-2.235219,8.00520134,-7.44268084,3.41843462,0.909199595,-2.50582242,8.79096699,-3.94610596,-5.85784817
642,-6.0488162,7.13180637,2.27081037,2.34425426,8.09757042,6.16976929,2.1729002,9.67334366,4.37896013,-3.99547815,14.6390953,-2.11228085,8.03274632,-7.43474865,3.45824957,0.900709271,-2.52620268,8.79197884,-3.93635726,-5.84166002
643,-6.08595181,7.10645962,2.31741953,2.35226393,8.10598469,6.06106043,2.07431197,9.64992714,4.53967667,-3.90587449,14.7049503,-1.99651325,8.0588522,-7.42844725,3.49661517,0.891317308,-2.54719496,8.79253197,-3.9261992,-5.82601643
644,-6.12368917,7.08003616,2.36501598,2.36034274,8.11303616,5.94227552,1.96675313,9.62053204,4.71998453,-3.80595303,14.7691154,-1.88884449,8.08474541,-7.42283344,3.53398061,0.881672263,-2.56820202,8.79325676,-3.91630292,-5.80998945
645,-6.1597929,7.05427551,2.41115856,2.36854339,8.12128639,5.83763313,1.87277603,9.59229946,4.87752342,-3.71114063,14.8288746,-1.77858162,8.11002254,-7.41556263,3.57367086,0.872726083,-2.58917356,8.79360199,-3.90562248,-5.79463434
646,-6.19648886,7.02745485,2.45823669,2.37681532,8.12802124,5.7222681,1.7692517,9.55738926,5.05549669,-3.60577679,14.8862658,-1.67793763,8.13482857,-7.4096427,3.61163402,0.862912774,-2.61066079,8.79360676,-3.89469743,-5.77968693
647,-6.23284483,7.00039625,2.50521827,2.38515663,8.13420582,5.60380983,1.66330945,9.51786327,5.24142504,-3.49322557,14.9411116,-1.5823493,8.1606369,-7.40255499,3.65035582,0.853600502,-2.63176203,8.79356289,-3.88378882,-5.76472998
648,-6.26849318,6.97312546,2.55180693,2.39360762,8.14081097,5.49301195,1.5649724,9.47803974,5.41503906,-3.3827188,14.9919987,-1.48720872,8.18529701,-7.39530897,3.68984795,0.844199777,-2.65322614,8.79346561,-3.87243891,-5.74987173
649,-6.30396461,6.94551945,2.59844685,2.40215373,8.14667892,5.37811136,1.46337485,9.43324089,5.5977602,-3.26509285,15.0396214,-1.39890122,8.21065426,-7.38763285,3.72915387,0.834758937,-2.67469811,8.79299164,-3.8607831,-5.73555994
650,-6.33999395,6.9167819,2.64619517,2.41071439,8.14994621,5.24060106,1.34125614,9.37348461,5.82428217,-3.12342715,15.0838556,-1.3280021,8.2401762,-7.37978411,3.76731396,0.825525999,-2.6958406,8.79243469,-3.84937596,-5.72115707
651,-6.37380314,6.8894515,2.69133592,2.41952372,8.15745258,5.14809227,1.2615757,9.3333025,5.9686017,-3.01712632,15.1244688,-1.23548281,8.26229954,-7.37057066,3.80884719,0.815948188,-2.71784234,8.79137421,-3.8365941,-5.70780849
652,-6.4089756,6.86020947,2.73852444,2.42837048,8.16152096,5.02584124,1.15497661,9.27419758,6.16898251,-2.88126945,15.1605682,-1.16567183,8.28981876,-7.36185837,3.84793186,0.806074381,-2.73966122,8.79046059,-3.82439518,-5.69394255
653,-6.44441986,6.8299489,2.7863977,2.43725491,8.16394329,4.89187098,1.03820181,9.20392323,6.39262104,-2.72995591,15.1913605,-1.10882282,8.32049179,-7.35263968,3.88624811,0.795768619,-2.76164508,8.78942871,-3.81219316,-5.68005991
654,-6.47864532,6.80033827,2.83300591,2.44629216,8.1676302,4.77290344,0.935985923,9.13866806,6.58989429,-2.5880115,15.2188187,-1.04767764,8.3494997,-7.3420949,3.9261961,0.785982251,-2.78354239,8.78802967,-3.79938745,-5.66692209
655,-6.51247787,6.77053833,2.8794477,2.45546103,8.17098141,4.65303946,0.833675146,9.06914425,6.78963757,-2.44106865,15.2420673,-0.991495728,8.37923622,-7.33106947,3.96643734,0.77582854,-2.80584121,8.78600788,-3.78588605,-5.65459061
656,-6.54560328,6.74057865,2.92543864,2.46468687,8.17454815,4.53844261,0.73684603,8.99961281,6.98144293,-2.29445672,15.2619495,-0.936535954,8.40951538,-7.3181262,4.00806665,0.766479552,-2.82765174,8.78434467,-3.77259731,-5.64179659
657,-6.58015966,6.70864868,2.97330904,2.47403765,8.17504978,4.40075922,0.619988799,8.90932465,7.21564865,-2.12177896,15.2714901,-0.905906796,8.44612312,-7.30599308,4.04631948,0.755291522,-2.85031843,8.78217793,-3.75916052,-5.62938929
658,-6.61328697,6.67747259,3.01975513,2.483495,8.17703152,4.2789402,0.518379629,8.82661629,7.42190647,-1.96000159,15.2795286,-0.867990553,8.48086929,-7.29150391,4.08722115,0.745181024,-2.87254572,8.77990055,-3.74536586,-5.61736107
659,-6.64626551,6.6456356,3.06640577,2.49304104,8.17832279,4.15437365,0.415161729,8.73770237,7.63387585,-1.79107261,15.2816343,-0.83780247,8.51782703,-7.27608967,4.12814808,0.734877527,-2.89486599,8.77769184,-3.73155904,-5.60511827
660,-6.6795187,6.61301041,3.11359382,2.50266767,8.1776247,4.01555777,0.300232679,8.63222313,7.87286472,-1.60167968,15.2729378,-0.826349676,8.56179428,-7.25874186,4.1681838,0.724054098,-2.91727376,8.77493191,-3.71752286,-5.59348297
661,-6.7119894,6.58039236,3.16005945,2.5124805,8.17838478,3.89298892,0.200857997,8.53653812,8.08122349,-1.42694783,15.2640333,-0.806144357,8.60129833,-7.24140072,4.20937347,0.713162422,-2.94009042,8.77199078,-3.70294476,-5.58220196
662,-6.7440834,6.54752445,3.20637274,2.52237177,8.17842674,3.76711297,0.0995764583,8.43373871,8.29627228,-1.24375963,15.2479391,-0.794673979,8.64435387,-7.22200775,4.25097036,0.702373922,-2.96275043,8.76879025,-3.68818831,-5.57125378
663,-6.77640152,6.51379824,3.25318289,2.53237891,8.1770649,3.63300633,-0.00773685332,8.31867599,8.52609444,-1.04703403,15.2213774,-0.797733724,8.69279194,-7.20103312,4.29172277,0.691025019,-2.9855504,8.76535797,-3.67336893,-5.56047583
664,-6.80749369,6.48073816,3.29874659,2.54248714,8.17698669,3.51200771,-0.102538668,8.21221924,8.73224545,-0.861072481,15.1950264,-0.792981744,8.73826408,-7.17845106,4.33466339,0.680494845,-3.00805902,8.76166821,-3.65811086,-5.55022097
665,-6.83998585,6.44535255,3.34638858,2.55268216,8.17247295,3.35897493,-0.223517627,8.0678606,8.99550056,-0.632619321,15.1425734,-0.829968393,8.8003788,-7.15305758,4.37396383,0.667998075,-3.03129101,8.75758648,-3.64292693,-5.54014826
666,-6.87081623,6.41109943,3.39197874,2.56307936,8.17219257,3.24380565,-0.310773522,7.9593215,9.18894768,-0.447347015,15.1062832,-0.830678701,8.84683704,-7.12878561,4.41703129,0.656663537,-3.05429339,8.75357723,-3.62730098,-5.53018475
667,-6.90151072,6.37633848,3.43780136,2.57354212,8.1700201,3.11589837,-0.407621086,7.83278179,9.4050808,-0.24197267,15.0546665,-0.851841807,8.90206242,-7.10144472,4.45943451,0.645005703,-3.07727098,8.74912357,-3.6114409,-5.52074909
668,-6.9318428,6.34114456,3.48353505,2.58408737,8.16745281,2.98798299,-0.503138781,7.70182991,9.62113762,-0.0317508467,14.9953136,-0.879011929,8.96103001,-7.07070684,4.502985,0.633830965,-3.0997746,8.74501324,-3.59590364,-5.51077843
669,-6.96328688,6.30420828,3.53058982,2.59486413,8.16237831,2.84474277,-0.609508038,7.54844332,9.8601141,0.19910726,14.9159889,-0.931529999,9.02798462,-7.04016638,4.54278612,0.620041609,-3.12372637,8.73976612,-3.57958603,-5.50208855
670,-6.99302101,6.26825905,3.57596874,2.60564303,8.15909576,2.71806049,-0.700951338,7.41004229,10.0704937,0.414139032,14.8412971,-0.969919682,9.09093189,-7.00642586,4.58632374,0.60809207,-3.14668369,8.73485947,-3.5633564,-5.49315023
671,-7.02388525,6.23040056,3.62287736,2.61663747,8.1527729,2.57221866,-0.805892587,7.2430644,10.3100653,0.656247199,14.7406025,-1.03971279,9.1655817,-6.97084904,4.62632227,0.593799174,-3.17068386,8.72922993,-3.54678059,-5.48480654
672,-7.05343342,6.19342136,3.66833258,2.62771392,8.14810658,2.44147873,-0.897075295,7.09056187,10.5224819,0.882522464,14.644598,-1.0959307,9.23527431,-6.93331909,4.66911554,0.58066535,-3.19416261,8.72335815,-3.52984548,-5.47700644
673,-7.08275604,6.15576792,3.71387029,2.63892508,8.14299965,2.31110263,-0.986220121,6.93423367,10.7318802,1.11099839,14.5399618,-1.15796721,9.30743217,-6.89373589,4.71191692,0.56741488,-3.21756291,8.71770096,-3.51305342,-5.46881676
674,-7.11179972,6.11792469,3.75912189,2.65023494,8.1371994,2.1783607,-1.07535613,6.77022219,10.9427252,1.34589064,14.4233265,-1.22945833,9.38377094,-6.85123682,4.75473404,0.55368036,-3.24110818,8.71125031,-3.49579334,-5.46163368
675,-7.14146996,6.07834911,3.80550671,2.66171408,8.12902546,2.03292465,-1.1718657,6.58356953,11.1699839,1.60009623,14.2814007,-1.32623684,9.47005081,-6.80559015,4.79516888,0.538421571,-3.26522493,8.7049017,-3.47866225,-5.45403528
676,-7.17014122,6.03943539,3.85073423,2.6733036,8.12198544,1.89836359,-1.25813806,6.40768814,11.37642,1.8417362,14.1419897,-1.41358328,9.55202675,-6.75896311,4.83703041,0.523564517,-3.28918362,8.69782257,-3.46093583,-5.44751835
677,-7.1987896,5.99971342,3.89626694,2.68499994,8.11328793,1.7551105,-1.34839523,6.21399975,11.5930014,2.09880447,13.9794931,-1.52064312,9.64317417,-6.7069912,4.87855625,0.508177578,-3.31313777,8.69063091,-3.44324255,-5.44099617
678,-7.22671127,5.9602437,3.94081283,2.69689107,8.10695076,1.63264513,-1.42171776,6.04786682,11.7733068,2.32666969,13.8360929,-1.60160816,9.72140312,-6.65798807,4.92129469,0.493454903,-3.33681917,8.68345928,-3.42544293,-5.43453264
679,-7.25491142,5.91947365,3.98619485,2.7088809,8.09746933,1.49137712,-1.5058043,5.84815454,11.9776917,2.58349609,13.6541748,-1.71863961,9.81502724,-6.6023984,4.96182871,0.477125674,-3.36100221,8.67583466,-3.4074769,-5.42837095
680,-7.28205252,5.8794136,4.03024626,2.72102618,8.09050465,1.37061036,-1.57376742,5.67702484,12.1483126,2.81210756,13.4931965,-1.80818975,9.89647102,-6.54827309,5.00495338,0.462096334,-3.38460541,8.66819954,-3.38936138,-5.42242956
681,-7.31009007,5.8372407,4.07580519,2.73327494,8.0787878,1.22109103,-1.65806341,5.45480156,12.3541451,3.08328319,13.2741728,-1.95150602,9.99937439,-6.48574448,5.04371405,0.443936557,-3.40945673,8.65960884,-3.37081766,-5.41722918
682,-7.33727217,5.79556274,4.12035608,2.74563336,8.06829453,1.08325946,-1.73196197,5.24703836,12.5385704,3.33866167,13.0612822,-2.08195901,10.0964622,-6.42220974,5.08402252,0.426671922,-3.43371487,8.65093803,-3.35223341,-5.4122963
683,-7.3638525,5.75385237,4.1641531,2.75825119,8.06022644,0.965622783,-1.79085386,5.07022858,12.6904774,3.56349492,12.8748417,-2.18300629,10.1792202,-6.36319256,5.12537766,0.410167724,-3.45766258,8.64251423,-3.33369446,-5.40705538
684,-7.39066648,5.71127605,4.20849752,2.77091765,8.04841042,0.826098859,-1.86031318,4.8517313,12.8650646,3.82034397,12.6361637,-2.32831669,10.278574,-6.29621935,5.16309309,0.391150385,-3.48256469,8.63255787,-3.3143332,-5.40355968
685,-7.41709614,5.66810894,4.25272083,2.78371716,8.03630066,0.687930524,-1.92584658,4.63122416,13.0323172,4.07640648,12.3862543,-2.47691751,10.3788967,-6.22487354,5.20174885,0.372244,-3.50721025,8.62290478,-3.2951715,-5.39952612
686,-7.44300747,5.62485552,4.2962203,2.79671431,8.02618217,0.56715101,-1.97893441,4.43833113,13.1727209,4.30560637,12.1606579,-2.59977174,10.4668436,-6.15756178,5.24106884,0.354194015,-3.53131866,8.61378479,-3.27637291,-5.39483118
687,-7.46852112,5.5815587,4.33938885,2.80982637,8.01522064,0.443380535,-2.03098726,4.23688698,13.3112583,4.53872061,11.917779,-2.73308778,10.5576,-6.08650398,5.2797308,0.335545123,-3.55551958,8.60375786,-3.25708556,-5.39126539
688,-7.49414206,5.53726959,4.38289595,2.82311535,8.00266647,0.313241452,-2.08333731,4.02046394,13.4501114,4.77941608,11.6497536,-2.88337111,10.6523266,-6.01183891,5.31619024,0.315523803,-3.58022594,8.59318829,-3.23750448,-5.3881669
689,-7.51951313,5.49230289,4.42627382,2.83652234,7.98931408,0.181916937,-2.13310528,3.79824805,13.5831528,5.02013445,11.3668375,-3.04144526,10.7470264,-5.93513346,5.35127211,0.294458598,-3.60544753,8.58203316,-3.21754169,-5.38564348
690,-7.54435492,5.44739628,4.46916819,2.85008359,7.97649002,0.056891676,-2.17670035,3.58478856,13.7039337,5.25097132,11.0858555,-3.19229627,10.8380995,-5.85633898,5.3872571,0.274315655,-3.62967539,8.57142735,-3.19812417,-5.38240528
691,-7.56924486,5.40139914,4.51225281,2.86378503,7.9620738,-0.0732432231,-2.21932888,3.3582294,13.8213081,5.48543358,10.7813959,-3.35865641,10.9296598,-5.77685404,5.41973734,0.252050936,-3.65517759,8.55975819,-3.17793131,-5.38027763
692,-7.59364796,5.35567045,4.55472374,2.87766433,7.94823837,-0.197556153,-2.2560463,3.14025927,13.9269381,5.71029615,10.4790907,-3.51781678,11.0170422,-5.69563389,5.45304012,0.230375886,-3.67994571,8.54773712,-3.15776157,-5.37856054
