traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
69,-1.19061923,-3.91515565,-1.1787703,-1.1215955,-1.12859368,2.11941338,3.98724151,-4.43305016,1.4394424,6.42231321,3.07444072,-4.97756863,0.750863373,3.1420536,7.62345552,-0.268552899,0.453853577,4.19160748,6.61356354,1.98501801,2.04796767,4.48401022,5.26803017,3.57154608,2.80188823,2.58114672,1.77752817,1.28998971,1.48686457,2.20970488,3.77939129,4.35384178
70,-1.24456322,-3.90084195,-1.17703891,-1.12299764,-1.12676013,2.14759564,3.94720006,-4.47381115,1.40057981,6.44552088,3.02776074,-5.00973845,0.75553596,3.18398595,7.62861347,-0.30695194,0.466536522,4.21351433,6.63412571,1.96967697,2.05082226,4.50580692,5.28875208,3.56741023,2.7969799,2.58304358,1.78035462,1.29517233,1.49679649,2.22766042,3.8056314,4.34373331
71,-1.29834175,-3.88606572,-1.17562354,-1.12432635,-1.12495399,2.17585802,3.90654874,-4.51470661,1.3607893,6.46774769,2.98151922,-5.04151058,0.759498119,3.22593522,7.63338804,-0.345658541,0.479399949,4.23564482,6.65452099,1.95406258,2.0537405,4.52773285,5.30945921,3.56303263,2.79203033,2.58499908,1.783198,1.30036092,1.50677848,2.24573374,3.83186913,4.33297348
72,-1.3519758,-3.87082267,-1.17451239,-1.12558413,-1.12317038,2.20423937,3.86523294,-4.55576992,1.32001901,6.48897076,2.9357543,-5.07288551,0.76275754,3.26798034,7.63774157,-0.384741575,0.492478937,4.25801325,6.6747303,1.93820572,2.05672598,4.5497694,5.33015633,3.55842447,2.78699684,2.58699155,1.7861141,1.30560398,1.5168165,2.2639184,3.85810208,4.32155514
73,-1.40536249,-3.85517883,-1.17369664,-1.126773,-1.12141609,2.23268342,3.82333875,-4.59691286,1.27834749,6.50920391,2.89050245,-5.10386419,0.765309036,3.30999827,7.64171505,-0.424107224,0.505717278,4.28058434,6.69478655,1.92213619,2.05976844,4.57189798,5.35081816,3.55359936,2.78192544,2.58903575,1.78907716,1.3108803,1.52689636,2.28218222,3.88427496,4.30950928
74,-1.4585799,-3.83909488,-1.17317116,-1.12789476,-1.11968148,2.26125574,3.78076768,-4.63819981,1.23568618,6.52840424,2.84580088,-5.13445139,0.767159879,3.35210586,7.64523792,-0.463846803,0.519211411,4.30346775,6.71460724,1.90574479,2.06291604,4.59420156,5.37145281,3.54847622,2.77680349,2.59117365,1.79208672,1.31615889,1.53701246,2.30055451,3.91043615,4.2968049
75,-1.51159191,-3.82256722,-1.17293227,-1.12894595,-1.11797082,2.28993464,3.73754454,-4.67958689,1.19206631,6.54657173,2.80167866,-5.1646533,0.76831615,3.39423513,7.64834976,-0.503892481,0.532904923,4.32660913,6.73421907,1.88913155,2.06616616,4.6166172,5.39201736,3.54313898,2.77167392,2.59335089,1.79511583,1.32147598,1.54719722,2.31904888,3.93657851,4.28343391
76,-1.56435227,-3.80563354,-1.17297602,-1.12992871,-1.11628079,2.31871986,3.69367146,-4.72104788,1.14750612,6.56369591,2.75817728,-5.19448566,0.768788397,3.43627691,7.65108538,-0.544174016,0.546732783,4.34995317,6.75365829,1.87228894,2.06947589,4.63914251,5.41256285,3.53756237,2.76648283,2.59558415,1.79820907,1.32683504,1.55743694,2.33764935,3.96268153,4.26941347
77,-1.61690104,-3.78828168,-1.17329288,-1.13084626,-1.11461842,2.34758162,3.6491816,-4.76254034,1.10200763,6.57977104,2.7152729,-5.22394609,0.768575549,3.4783504,7.65336466,-0.584827781,0.560785294,4.37359667,6.7728858,1.85512626,2.07286263,4.66182184,5.43308067,3.53169346,2.7612462,2.5979166,1.8013581,1.33219755,1.56770754,2.35634875,3.98875046,4.25472689
78,-1.66920984,-3.77053452,-1.17387426,-1.13170099,-1.1129781,2.37656045,3.60402703,-4.80408955,1.05553842,6.59477282,2.67304397,-5.25303507,0.767682195,3.52044344,7.65520287,-0.625793874,0.575047195,4.39752245,6.79188395,1.83774602,2.07635713,4.68460941,5.45351839,3.52560997,2.75600219,2.60028911,1.80453134,1.3375926,1.57803059,2.37514973,4.01477098,4.23938036
79,-1.72125554,-3.75237989,-1.17472339,-1.13248932,-1.11136234,2.40561175,3.55826163,-4.845613,1.00817418,6.60870695,2.63150024,-5.28177786,0.766128242,3.56239247,7.6566596,-0.666996837,0.589429736,4.4216609,6.81071091,1.82009935,2.0798986,4.70751572,5.47395754,3.51928496,2.75069046,2.60270476,1.80775046,1.34301984,1.58841228,2.39407134,4.04075766,4.22336197
80,-1.77301121,-3.73385239,-1.17582929,-1.13321447,-1.10976887,2.43477154,3.5118432,-4.88714075,0.959854424,6.62154341,2.59067488,-5.31016254,0.763911366,3.60434103,7.65765619,-0.708520174,0.604018927,4.44610023,6.82930136,1.80217564,2.08353329,4.73056126,5.49434614,3.51268482,2.74533463,2.60519814,1.81104541,1.34849823,1.59885693,2.41310072,4.06668186,4.20667744
81,-1.82449961,-3.71494031,-1.1771816,-1.13387585,-1.10819924,2.46402097,3.46478605,-4.92862988,0.910606623,6.63328218,2.550596,-5.338202,0.761036038,3.64622736,7.65821934,-0.750304937,0.618807614,4.47086525,6.84762812,1.7839607,2.08730388,4.75378084,5.51464558,3.50579333,2.73998857,2.60779381,1.81436336,1.35396659,1.6093334,2.43223262,4.09255886,4.18932915
82,-1.87571275,-3.69565964,-1.17877126,-1.13447583,-1.10664749,2.49339938,3.41702771,-4.97010422,0.860384226,6.64389086,2.51127267,-5.36591911,0.757523894,3.68803477,7.65834999,-0.792373657,0.633727193,4.49585342,6.86577082,1.76552558,2.0911231,4.77708483,5.53491259,3.49869108,2.7345953,2.61041975,1.81772947,1.35948181,1.61986983,2.45147395,4.11837626,4.17130423
83,-1.92658198,-3.67603612,-1.180601,-1.13501382,-1.10512078,2.52284169,3.36868286,-5.01145887,0.809289098,6.65338564,2.47275472,-5.39329529,0.753373861,3.72973919,7.65804386,-0.834700167,0.648822904,4.52115107,6.88366604,1.74678648,2.09503841,4.80054569,5.55513811,3.49130297,2.72915626,2.61312795,1.82117105,1.36503494,1.63045526,2.47081184,4.14411306,4.15262318
84,-1.97719693,-3.65601611,-1.18266308,-1.13549042,-1.10361528,2.55241132,3.3196311,-5.05275202,0.757228076,6.66172695,2.43506145,-5.42036724,0.748604596,3.77132535,7.6573205,-0.877237856,0.664052427,4.54671431,6.90132809,1.72782719,2.09906197,4.82412577,5.57526302,3.48368526,2.72374678,2.61588788,1.82459021,1.37058842,1.64110863,2.49029779,4.16982365,4.13323116
85,-2.02742982,-3.63570333,-1.18493986,-1.1359067,-1.10213006,2.58204412,3.26999259,-5.09388065,0.704304278,6.66893435,2.39820313,-5.44711924,0.743217111,3.81279683,7.65614128,-0.920057714,0.679447234,4.57258654,6.91874838,1.7085433,2.10316634,4.84787083,5.59536219,3.47575092,2.71826863,2.61875963,1.82812858,1.3761785,1.65178263,2.5098424,4.19541454,4.11320782
86,-2.07735205,-3.6150465,-1.1874342,-1.13626516,-1.10066807,2.61177492,3.21971035,-5.13486767,0.650465488,6.67498255,2.36220574,-5.47356939,0.737217784,3.85417557,7.65450287,-0.963121831,0.695009589,4.59877825,6.93590069,1.68900335,2.10738873,4.87175322,5.6153717,3.4675703,2.71278858,2.62167287,1.83168483,1.38180983,1.66253364,2.5295155,4.22093916,4.09249449
87,-2.12694025,-3.59405136,-1.19013691,-1.13656259,-1.0992285,2.64159513,3.16878486,-5.1756711,0.595742822,6.67985344,2.32709455,-5.49973106,0.730638564,3.89535856,7.6524601,-1.00639427,0.710645497,4.62517977,6.95287371,1.66923988,2.11164618,4.89571333,5.63534069,3.45917463,2.70728207,2.6246419,1.8352865,1.38745952,1.6733253,2.54929328,4.24638987,4.07110548
88,-2.17614937,-3.57275057,-1.1930474,-1.13680208,-1.09780788,2.67150187,3.11723757,-5.21626425,0.540143251,6.68354416,2.29289865,-5.52559233,0.723461926,3.93645287,7.64992189,-1.04992855,0.726490617,4.65199375,6.96950579,1.64909744,2.11606336,4.91990709,5.6552248,3.45042443,2.70176339,2.62772012,1.83893728,1.39312923,1.68417776,2.56919074,4.27174997,4.0490346
89,-2.22499156,-3.5511682,-1.19614697,-1.13698673,-1.09641123,2.70148444,3.06507397,-5.25661802,0.483680606,6.68605375,2.25961041,-5.55118608,0.715715528,3.97735214,7.64696407,-1.09365439,0.74241811,4.67904663,6.98592854,1.6287421,2.12053728,4.94418097,5.67505074,3.44147038,2.69622016,2.63082933,1.84263515,1.39884543,1.6950829,2.58917737,4.29699659,4.02630091
90,-2.27348495,-3.52924728,-1.199435,-1.13710725,-1.09502614,2.73159671,3.01221657,-5.29674959,0.426316142,6.68732786,2.2273252,-5.57651091,0.70742029,4.01809263,7.64356279,-1.13757741,0.758468568,4.70641184,7.00207901,1.60813975,2.12513661,4.96860361,5.6947608,3.43223572,2.69069433,2.63402748,1.84637153,1.40458059,1.70604563,2.6092937,4.3221755,4.0028739
91,-2.32154894,-3.50707865,-1.20290518,-1.13717222,-1.09366405,2.76175928,2.95880318,-5.33655262,0.368159592,6.68741226,2.19598603,-5.60156536,0.698571265,4.0586462,7.63969755,-1.18172288,0.774641931,4.73410654,7.01795483,1.5871824,2.12981749,4.99319935,5.71442842,3.42269492,2.68514538,2.63732696,1.85016155,1.41032565,1.71705163,2.62950706,4.34723425,3.9787941
92,-2.36926627,-3.48459363,-1.20655346,-1.13718033,-1.09232318,2.79203176,2.90470839,-5.37607527,0.309114277,6.68625021,2.16564274,-5.62637949,0.68918848,4.09901857,7.63538408,-1.22605598,0.790912211,4.76209974,7.03356552,1.56596935,2.13459468,5.01792336,5.73401737,3.41290259,2.67957067,2.64066362,1.85400391,1.41612744,1.72813177,2.64984846,4.37220526,3.95400214
93,-2.41655684,-3.46187472,-1.21036685,-1.13713443,-1.09100175,2.82235146,2.85007548,-5.41520643,0.249321371,6.68388271,2.13629317,-5.65094709,0.679290414,4.13914633,7.63065529,-1.27053201,0.807247818,4.79036856,7.0489192,1.54450059,2.139467,5.04278898,5.75351286,3.40283775,2.67402029,2.64410138,1.85786903,1.4219116,1.73923671,2.67027736,4.3970499,3.92856359
94,-2.46343255,-3.43887329,-1.21434402,-1.13702607,-1.08969021,2.85282207,2.79471087,-5.45403624,0.188608691,6.68021631,2.10801864,-5.67527628,0.668867409,4.17918444,7.62539768,-1.31525695,0.823760688,4.81906509,7.06390762,1.52270997,2.14451241,5.06786156,5.77286911,3.39244127,2.6684835,2.64763737,1.86180139,1.4277519,1.7504245,2.69084191,4.4217906,3.90242434
95,-2.50987864,-3.41566348,-1.21846509,-1.13686681,-1.08840168,2.88333011,2.73880744,-5.4924159,0.127167821,6.6753273,2.08072639,-5.69938993,0.657958746,4.21891451,7.61974096,-1.36011851,0.840271831,4.84796238,7.07870579,1.50065851,2.14955926,5.09300661,5.79221392,3.38183522,2.66289401,2.65119886,1.86578584,1.43362975,1.76165676,2.71148396,4.44637728,3.87563729
96,-2.55590773,-3.39217377,-1.22274458,-1.13664818,-1.08712995,2.91394877,2.68225074,-5.53039598,0.0648985207,6.66913939,2.05453944,-5.723279,0.646557093,4.25850916,7.61357784,-1.40516961,0.856929839,4.87728453,7.09312725,1.4782896,2.15478992,5.11836815,5.81140375,3.37089896,2.65735054,2.65487075,1.86980033,1.43951881,1.77295315,2.73226929,4.47087193,3.84814453
97,-2.60146666,-3.36850452,-1.22715807,-1.13637781,-1.08587801,2.94458866,2.62520909,-5.56785154,0.00196913583,6.66173792,2.0293777,-5.74695587,0.634685993,4.29780388,7.60699511,-1.45035338,0.873619676,4.90688372,7.10729933,1.45564067,2.16008711,5.14386082,5.83052063,3.35969734,2.6518023,2.65861201,1.87385941,1.44543719,1.78430331,2.75314331,4.49520159,3.82000518
98,-2.64660621,-3.34457469,-1.23170686,-1.13604701,-1.08463621,2.97537541,2.56744671,-5.60487795,-0.0618095472,6.65298319,2.00534558,-5.77044487,0.622372746,4.33689022,7.59995079,-1.49569559,0.890342712,4.93675613,7.12120056,1.43274999,2.16546082,5.16946936,5.84954834,3.34823537,2.64624143,2.66242456,1.8779875,1.45139074,1.79570854,2.77413988,4.51942062,3.79117393
99,-2.6912477,-3.3204844,-1.23637676,-1.13566232,-1.08340704,3.00624228,2.50910664,-5.6413765,-0.126311898,6.64294004,1.98242366,-5.79373646,0.60960865,4.37576675,7.59243155,-1.54118001,0.907150507,4.96700621,7.13475466,1.40957797,2.17099023,5.19526148,5.8684206,3.33648634,2.6407423,2.66632509,1.88213003,1.45736265,1.80717611,2.79523945,4.54347181,3.7616961
100,-2.73545146,-3.29617476,-1.24117422,-1.13522398,-1.08220112,3.03713584,2.45026565,-5.67727518,-0.19145155,6.63162994,1.96055889,-5.81684113,0.59641391,4.41435337,7.58445168,-1.58682752,0.923980117,4.99755812,7.14804125,1.38602984,2.17654753,5.22119474,5.88727713,3.32444549,2.63518381,2.67029881,1.88635194,1.46336067,1.81868541,2.81644416,4.56738758,3.73153901
101,-2.77918816,-3.27167749,-1.24607885,-1.13472843,-1.08099961,3.06817579,2.39072609,-5.7126441,-0.257390052,6.61894703,1.93988407,-5.83978033,0.582805991,4.4527421,7.57600021,-1.63258183,0.940873146,5.02848434,7.16095018,1.36223435,2.18228841,5.24732542,5.90594578,3.3120935,2.62968946,2.67436504,1.8905946,1.46937835,1.8302604,2.83776736,4.59115124,3.70070505
102,-2.82239699,-3.24703288,-1.25109434,-1.13418067,-1.07981908,3.09922242,2.33075571,-5.74733448,-0.323884428,6.60501385,1.92029309,-5.86254215,0.568791866,4.49084377,7.56710148,-1.67843783,0.957787573,5.05974436,7.17354107,1.33814085,2.18814325,5.27362823,5.92448902,3.29944706,2.6242249,2.67851663,1.89488268,1.47543657,1.84191024,2.85920644,4.61473846,3.66921663
103,-2.86514688,-3.22220421,-1.25621045,-1.13357699,-1.07865036,3.1303575,2.27019453,-5.78138494,-0.391048759,6.58974171,1.90184081,-5.88515139,0.554399967,4.52866077,7.55776358,-1.72440505,0.974682152,5.09127188,7.18585873,1.31380272,2.19406915,5.30004978,5.94292212,3.28654504,2.61878657,2.68274593,1.89919949,1.48149562,1.85360098,2.8807528,4.63817549,3.63705397
104,-2.90739846,-3.19722199,-1.26141667,-1.13291609,-1.07748973,3.16158915,2.2090342,-5.81476784,-0.458883315,6.57310629,1.8845495,-5.90761662,0.539634466,4.56623697,7.54793692,-1.77049851,0.991594076,5.12314701,7.19783497,1.2891345,2.20009112,5.32664347,5.96126127,3.27333188,2.61333323,2.6870575,1.90359449,1.48759449,1.86534393,2.90239787,4.66143656,3.6042397
105,-2.94909739,-3.17214012,-1.26671267,-1.13220537,-1.0763458,3.19285774,2.14740396,-5.84740782,-0.527264953,6.55517387,1.86839545,-5.92992783,0.524501324,4.60353756,7.5376482,-1.81666911,1.00852704,5.15540648,7.20942736,1.26413488,2.2062633,5.35344982,5.97944546,3.25979352,2.60793281,2.69148016,1.90803146,1.49371731,1.87715423,2.9241519,4.68449831,3.57078695
106,-2.99032068,-3.14689183,-1.27208042,-1.13143539,-1.07520413,3.22426081,2.0851233,-5.87933826,-0.596314609,6.53582478,1.85346341,-5.95210791,0.509039402,4.64059019,7.52688313,-1.8629688,1.02543116,5.18795395,7.22072792,1.23889554,2.21251345,5.38037491,5.9975009,3.24601269,2.60256791,2.69595814,1.91249633,1.49987042,1.88902831,2.94602466,4.70739889,3.53666186
107,-3.03099918,-3.12153578,-1.27753007,-1.13061142,-1.07407629,3.25570083,2.02237916,-5.91046572,-0.665882051,6.51516151,1.83966303,-5.97415781,0.4932338,4.6773653,7.51564503,-1.9093461,1.04232907,5.2208662,7.23165417,1.21333301,2.21888304,5.40748549,6.01542616,3.23191977,2.59722137,2.70052552,1.91702032,1.50605559,1.90096605,2.9680109,4.73010397,3.50188208
108,-3.07114959,-3.09606957,-1.28304839,-1.12973285,-1.07295692,3.28719926,1.95914042,-5.9407649,-0.735957801,6.49315786,1.82702124,-5.99608612,0.477122426,4.71383762,7.50395346,-1.95580578,1.05917132,5.25406551,7.24228191,1.18748498,2.22531223,5.43472147,6.03325462,3.21757269,2.59187937,2.70514536,1.92159021,1.5122782,1.91296792,2.99010563,4.75261545,3.46645761
109,-3.11076474,-3.07053161,-1.28862226,-1.12880433,-1.07184732,3.31877923,1.89536226,-5.97022486,-0.806571662,6.46976805,1.81556761,-6.01790285,0.460711747,4.75003099,7.49180031,-2.00232577,1.07597423,5.28761148,7.25252724,1.16133261,2.23188186,5.4621706,6.05091429,3.20288062,2.58658671,2.70988488,1.92621851,1.51851785,1.92501211,3.01228142,4.77490425,3.43041301
110,-3.14982891,-3.04489017,-1.29425871,-1.12781906,-1.07074857,3.35038948,1.83116317,-5.99877977,-0.877615333,6.44506454,1.80523348,-6.03960848,0.443995893,4.7859416,7.47917557,-2.04891181,1.09273362,5.32150459,7.26240492,1.13488865,2.23856997,5.48978806,6.06841135,3.18791819,2.58135915,2.7146914,1.93085182,1.52477765,1.93713617,3.03459573,4.79700089,3.39369678
111,-3.18835235,-3.0191493,-1.29994535,-1.12677503,-1.06964827,3.38212633,1.76636362,-6.02645016,-0.949200511,6.41891432,1.79616058,-6.06121206,0.427026063,4.8215909,7.4660635,-2.09558797,1.1094296,5.35571861,7.27192831,1.10815501,2.24536133,5.51758623,6.08576012,3.17263055,2.57616544,2.71960592,1.93554819,1.53106523,1.94932818,3.05703735,4.81890345,3.3563211
112,-3.22630405,-2.99338841,-1.30567265,-1.125682,-1.06855702,3.4138763,1.70119882,-6.05314016,-1.02112556,6.39147186,1.7882024,-6.08271074,0.40978843,4.85692692,7.45248842,-2.14229846,1.12605321,5.39027166,7.28107977,1.0810945,2.25224543,5.54555368,6.10297346,3.15705729,2.57101345,2.72460699,1.94028521,1.53736329,1.9615556,3.07954717,4.84055805,3.31836319
113,-3.26369858,-2.96757174,-1.31143653,-1.12453473,-1.0674715,3.44570041,1.63554513,-6.07885742,-1.09348214,6.362638,1.78143072,-6.10412121,0.39229697,4.89199686,7.43842983,-2.18907118,1.14260983,5.4251833,7.28983784,1.05374289,2.25926685,5.57371712,6.11998892,3.14117432,2.5659399,2.72971177,1.94505847,1.54368067,1.97384107,3.10216188,4.86198711,3.27977538
114,-3.30052209,-2.9416945,-1.31723523,-1.12333071,-1.06638873,3.47761226,1.56938958,-6.10356808,-1.16625154,6.33239269,1.77585244,-6.12544632,0.374583036,4.92678118,7.42389441,-2.2359097,1.15905237,5.46037531,7.29825449,1.02611279,2.26635838,5.60203505,6.13689041,3.12499166,2.56085825,2.7348814,1.94991457,1.55006504,1.9862175,3.12491107,4.88319635,3.24053264
115,-3.33676386,-2.91579914,-1.32306921,-1.12207675,-1.06531644,3.50953126,1.50290525,-6.12720442,-1.23927891,6.30085373,1.77139187,-6.14668465,0.356644928,4.96124744,7.40892315,-2.28273773,1.17538953,5.49590445,7.30627394,0.998208344,2.27358723,5.63054085,6.15358019,3.10853887,2.5558908,2.74012852,1.95473886,1.55643249,1.99864888,3.14776826,4.90416574,3.20067239
116,-3.37240934,-2.88988829,-1.32891309,-1.12076306,-1.0642333,3.54154444,1.43593776,-6.14976549,-1.31265116,6.26790857,1.76813793,-6.16784334,0.338520437,4.99542189,7.39345264,-2.32962394,1.19161046,5.53176022,7.3139143,0.969935298,2.28088021,5.65923023,6.17016077,3.09174371,2.55091071,2.74548554,1.9596945,1.56287289,2.01114964,3.17072034,4.92488003,3.16021657
117,-3.40747118,-2.86399555,-1.33477366,-1.11940217,-1.06316233,3.57359266,1.36859131,-6.17121124,-1.38630164,6.23361206,1.7660085,-6.1889329,0.320189625,5.02930927,7.37752962,-2.37652564,1.20769763,5.56791878,7.32117033,0.941444039,2.28830886,5.68809986,6.18651247,3.07466364,2.54603839,2.75093341,1.96464849,1.56930459,2.02369142,3.19375467,4.94533014,3.1191783
118,-3.44194698,-2.83806586,-1.34065056,-1.11798143,-1.06208527,3.60571384,1.30082726,-6.19150686,-1.46020651,6.19793463,1.76505387,-6.20994377,0.301692426,5.06291533,7.36110258,-2.42348528,1.22364724,5.60439491,7.32805157,0.912615895,2.29580259,5.71713257,6.20272732,3.05730271,2.54120588,2.75645709,1.96964753,1.575773,2.03631854,3.2169311,4.96555042,3.07748914
119,-3.47582531,-2.81216574,-1.34653497,-1.1165098,-1.06101072,3.63787723,1.23270273,-6.21062374,-1.53433192,6.16091061,1.76523519,-6.23088455,0.28300783,5.09625435,7.34418058,-2.47044587,1.23948181,5.6412673,7.33444977,0.88346386,2.30346894,5.74641943,6.21869707,3.03958225,2.53648162,2.76211262,1.97467172,1.58223212,2.04898643,3.24019432,4.98549938,3.03521872
120,-3.50910592,-2.78627396,-1.35242057,-1.11498332,-1.05993283,3.67009544,1.1642133,-6.22852135,-1.60862923,6.12253809,1.76655602,-6.25176287,0.26420176,5.12925291,7.3268466,-2.51738143,1.2551105,5.67837191,7.34049702,0.854048312,2.31120372,5.77587509,6.23452711,3.02155614,2.53176427,2.7678268,1.97976804,1.58875895,2.06174731,3.2635839,5.00518274,2.99232554
121,-3.54176283,-2.7604506,-1.35830092,-1.11340749,-1.05885744,3.70234013,1.09542489,-6.2451725,-1.68305039,6.08284903,1.76896894,-6.27257109,0.245238706,5.16197872,7.30898857,-2.56437349,1.27058244,5.7158041,7.34615946,0.824330628,2.3190136,5.80548096,6.2501564,3.00326991,2.52715492,2.77365279,1.98489535,1.59528446,2.07454467,3.28704238,5.02457333,2.94889665
122,-3.57379699,-2.73465443,-1.36417055,-1.11177206,-1.05776775,3.73469234,1.02618992,-6.26055622,-1.75767899,6.0417304,1.77258766,-6.29331779,0.226163715,5.19445419,7.29063272,-2.61137247,1.28588188,5.75357294,7.35136747,0.794308484,2.32695055,5.83530855,6.26559067,2.98465848,2.52259755,2.77954698,1.99006367,1.60186422,2.08744383,3.31064153,5.04369116,2.90485096
123,-3.60522842,-2.70892859,-1.37003291,-1.11009073,-1.05668914,3.76701784,0.956778526,-6.27462482,-1.83229625,5.99939013,1.77721465,-6.31400108,0.206965759,5.22658539,7.27186298,-2.65832138,1.30095828,5.79159117,7.35620785,0.764047205,2.33496904,5.86528873,6.28081942,2.96578479,2.5181253,2.78552151,1.99526131,1.60845375,2.10038352,3.33431292,5.06250811,2.86024928
