traj,s1,s2,s3
369,6.2033906,5.06913471,9.94974804
370,6.19381952,5.0351243,9.99582386
371,6.1838007,5.00091791,10.0411949
372,6.17376423,4.96708202,10.0863857
373,6.16254663,4.93208122,10.1299553
374,6.15147781,4.89769793,10.173563
375,6.14103508,4.86450577,10.2178392
376,6.12764311,4.82792377,10.2581282
377,6.11506081,4.79278564,10.2993069
378,6.10208368,4.75756931,10.3398094
379,6.08780813,4.72102404,10.378396
380,6.07375479,4.6852684,10.4171295
381,6.05976725,4.65007019,10.4558144
382,6.04481602,4.61401844,10.4929895
383,6.02960348,4.57810736,10.5296621
384,6.01299191,4.54064083,10.5640898
385,5.99637794,4.50355721,10.5982914
386,5.98024082,4.46799135,10.6332254
387,5.96279764,4.43076563,10.6658678
388,5.94521952,4.39390326,10.6981783
389,5.9273982,4.35733366,10.7300386
390,5.90925407,4.32083702,10.7612228
391,5.89056921,4.28401804,10.7913847
392,5.87126541,4.24713659,10.820591
393,5.85186672,4.21043062,10.8493414
394,5.83209419,4.17373753,10.8773613
395,5.81162214,4.13684416,10.904254
396,5.79143286,4.10036421,10.9310684
397,5.77021408,4.06351852,10.9564247
398,5.74964857,4.0272975,10.9821033
399,5.72783661,3.99062657,11.0061769
400,5.70638275,3.95438337,11.0301104
401,5.68403721,3.91794562,11.0529165
402,5.66182232,3.88180614,11.075366
403,5.63930845,3.84574699,11.0970898
404,5.61636209,3.80974269,11.1180439
405,5.5930686,3.77382827,11.1382818
406,5.56983423,3.73816299,11.1579876
407,5.54619312,3.70260334,11.1771841
408,5.52223539,3.66716552,11.1955395
409,5.49816942,3.6318996,11.2133293
410,5.47380352,3.59680724,11.2305593
411,5.44912386,3.56178784,11.2466698
412,5.42451239,3.52713537,11.2631531
413,5.39947128,3.49255466,11.2785044
414,5.3743329,3.45815611,11.2931099
415,5.34899426,3.42398381,11.307333
416,5.32344484,3.3900001,11.3209267
417,5.29787111,3.35628748,11.3343925
418,5.27194405,3.32269263,11.3467026
419,5.24598646,3.28937578,11.3588781
420,5.21963215,3.2561996,11.3697653
421,5.19326973,3.22329164,11.3805189
422,5.16670418,3.1906209,11.3906031
423,5.14031267,3.15824819,11.4009914
424,5.11380339,3.12610817,11.4109201
425,5.08711195,3.09420013,11.420166
426,5.06017923,3.06249666,11.4285583
427,5.03300524,3.03102779,11.4360332
428,5.0058732,2.99983168,11.4434509
429,4.97876978,2.96890879,11.4507799
430,4.95148182,2.93822312,11.4573536
431,4.92421627,2.90781975,11.4637737
432,4.89682245,2.87764978,11.4696341
433,4.86913109,2.84776258,11.4743195
434,4.84145927,2.81815767,11.4788208
435,4.81369925,2.78880954,11.4828033
436,4.78605032,2.759727,11.4868803
437,4.75869703,2.73084402,11.4916935
438,4.7310915,2.70227075,11.4954424
439,4.70342302,2.67397404,11.4986963
440,4.67540598,2.64600086,11.5004911
441,4.64750719,2.61827087,11.5024357
442,4.61957979,2.59084892,11.5039577
443,4.59172535,2.56366467,11.5054121
444,4.56404924,2.53668642,11.5072222
445,4.53603363,2.51010132,11.5074873
446,4.50819302,2.48372936,11.5080462
447,4.48034811,2.45762777,11.508255
448,4.45254803,2.43179226,11.5082846
449,4.42472792,2.40624118,11.5078669
450,4.39700365,2.38091493,11.5075283
451,4.36925602,2.35590124,11.5066481
452,4.34145832,2.3311913,11.5051947
453,4.31355667,2.30682445,11.5029221
454,4.28583097,2.28266764,11.5009193
455,4.25845051,2.25860953,11.5000086
456,4.23059797,2.23504877,11.4966745
457,4.20310831,2.21160483,11.4944839
458,4.17552042,2.18852735,11.4913397
459,4.14818382,2.16561222,11.4888468
460,4.12069035,2.14305115,11.4851847
461,4.09329224,2.12074137,11.481513
462,4.06590462,2.09869695,11.4773483
463,4.03868055,2.07688403,11.4734488
464,4.01153278,2.05534506,11.4692926
465,3.98435688,2.03406978,11.4645452
466,3.95726347,2.0130465,11.4596434
467,3.93036819,1.99225354,11.4551048
468,3.90357494,1.97173095,11.4505835
