traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
958,0.73439306,1.40945745,2.83371019,6.43949318,10.1231432,4.95973682,10.8444557,10.6784573,-6.35351086,-9.00111294,-8.81100941,5.85863638,11.0094547,1.24920809,1.34986675,-9.18097591,-2.2379396,13.9095783,-15.7162628,7.66064262,-7.31992054,-2.68332529,8.37577248,-11.4087753,-3.56942439,2.65924239,12.8227329,4.10308313,16.2322044,4.82783222,-2.82221389,0.80337137
959,0.74310118,1.4170984,2.84517527,6.46458054,10.1501312,5.01439857,10.8618774,10.5350695,-6.60296202,-8.88335228,-8.91186428,5.55201054,11.1006336,1.14067137,1.27078807,-9.29957867,-2.65294504,14.0551043,-15.4263802,7.76579189,-7.25717258,-2.77215338,8.45857239,-11.3461933,-3.52134228,2.70827579,12.8164721,4.11456776,16.2436447,4.82407093,-2.87713265,0.819886565
960,0.751872182,1.42476106,2.85670137,6.48990488,10.177722,5.06972265,10.8783617,10.3855743,-6.85033035,-8.75906181,-9.00968647,5.23882484,11.1864862,1.0343281,1.19577634,-9.41851425,-3.08097267,14.1967363,-15.1216974,7.85065937,-7.2017231,-2.86261082,8.54000473,-11.2819614,-3.47277999,2.75614357,12.8119183,4.12965775,16.2544136,4.81715155,-2.93111777,0.836450219
961,0.76074487,1.4323777,2.86818671,6.51517057,10.2053385,5.12454462,10.8937426,10.2341671,-7.08963966,-8.63084221,-9.10227299,4.92886925,11.2648296,0.934243262,1.12776387,-9.53308773,-3.50636101,14.328557,-14.8123922,7.91816998,-7.15361547,-2.95395756,8.61943626,-11.217844,-3.42711639,2.80369115,12.8050356,4.14019442,16.2656803,4.81311274,-2.98673916,0.853426218
962,0.769666016,1.44007957,2.87980318,6.5404439,10.2325401,5.17816353,10.9080009,10.0830851,-7.31865788,-8.50014496,-9.18894386,4.62673759,11.335309,0.841760993,1.06736279,-9.64175415,-3.92161345,14.4481201,-14.5045691,7.96907806,-7.1121769,-3.04073477,8.69477177,-11.1557236,-3.38151836,2.84813094,12.8009529,4.15712595,16.2761612,4.80332422,-3.04087281,0.87067008
963,0.778764725,1.44776213,2.89144659,6.56603861,10.260293,5.23243809,10.9212952,9.92519855,-7.54718924,-8.36282539,-9.27274323,4.31658506,11.4010019,0.751523435,1.01024425,-9.75175476,-4.35134315,14.5618467,-14.1825476,7.99730301,-7.07820702,-3.13256168,8.77065849,-11.0909262,-3.33744645,2.89513755,12.7943325,4.16799402,16.2872829,4.79778957,-3.09681249,0.888099253
964,0.787855923,1.45547593,2.90315986,6.5916934,10.2882576,5.28653669,10.9334345,9.76489162,-7.76843786,-8.22200394,-9.35183811,4.00901842,11.4604568,0.667406023,0.959011674,-9.85795403,-4.7774725,14.6642065,-13.8586521,8.00719929,-7.05132532,-3.22353911,8.84360695,-11.0267639,-3.29366589,2.93960524,12.7898741,4.18371725,16.2976952,4.78759909,-3.15119076,0.905680537
965,0.797109246,1.46314013,2.91478491,6.61723804,10.3163557,5.34024143,10.9443712,9.60317516,-7.98171854,-8.07872677,-9.42591953,3.70583177,11.5136347,0.589847565,0.913722873,-9.96000862,-5.19731712,14.7545595,-13.5351963,8.00027275,-7.03067589,-3.31554484,8.91533756,-10.9634209,-3.25484157,2.98653555,12.7801819,4.1872468,16.3094406,4.78719854,-3.20773721,0.923373759
966,0.806429565,1.47088325,2.92659283,6.64316559,10.3448992,5.39433575,10.9541988,9.43595791,-8.19246292,-7.93020773,-9.49608803,3.39831781,11.5616732,0.515936971,0.871899903,-10.0622501,-5.62571144,14.8348913,-13.2033577,7.96995544,-7.01756907,-3.40994239,8.98517895,-10.8983965,-3.21275306,3.02985096,12.7755232,4.20271349,16.3196411,4.77628803,-3.26253939,0.941373169
967,0.815855384,1.47860444,2.9383707,6.6690712,10.3737068,5.44828176,10.9627571,9.26656342,-8.39608192,-7.77928829,-9.56146908,3.09375834,11.6040945,0.448076695,0.835168481,-10.1614399,-6.0494628,14.9024181,-12.8727312,7.92045403,-7.01051235,-3.50508714,9.05362892,-10.8339872,-3.17371249,3.07469296,12.7681389,4.21177483,16.3306961,4.76941729,-3.31877136,0.959804296
968,0.825326681,1.48635256,2.9502275,6.69499111,10.4018497,5.50065756,10.970212,9.09857941,-8.59030533,-7.62758303,-9.62173653,2.79868984,11.6406374,0.387944579,0.803516984,-10.254921,-6.45843697,14.9559402,-12.5503664,7.85861731,-7.00883627,-3.59575415,9.11633492,-10.7732105,-3.13224196,3.11089373,12.7666674,4.23560429,16.3391953,4.75268984,-3.37114239,0.977585852
969,0.834880233,1.4940362,2.96201515,6.72096252,10.4310045,5.55404139,10.9763069,8.92545033,-8.78059292,-7.47249794,-9.67776203,2.50094008,11.6724138,0.332026601,0.775583267,-10.348362,-6.87137222,14.9972048,-12.2251091,7.77316523,-7.01279831,-3.69226074,9.18096542,-10.7097692,-3.09562659,3.15470028,12.7587385,4.2433424,16.350214,4.74573708,-3.42736697,0.996316075
970,0.844489098,1.50174105,2.97384071,6.74694204,10.4599543,5.60656357,10.9812098,8.75217247,-8.96303368,-7.31648016,-9.7291708,2.20971155,11.6991625,0.282793403,0.751730442,-10.4376574,-7.27323389,15.0249386,-11.9069872,7.67380571,-7.02146149,-3.78669119,9.24151707,-10.6489878,-3.0581615,3.19290185,12.7543201,4.25964069,16.3596382,4.73313904,-3.48086095,1.01462591
971,0.854391396,1.5095464,2.9858613,6.77337551,10.4894276,5.65954876,10.9847546,8.57298279,-9.14307594,-7.15593147,-9.776968,1.9141562,11.721365,0.238344833,0.73095721,-10.5271406,-7.67860079,15.0390911,-11.5875387,7.55025721,-7.03565216,-3.88695359,9.30272007,-10.5861349,-3.02292252,3.23435259,12.7461061,4.26797962,16.370348,4.72471619,-3.53795671,1.03404462
972,0.864204705,1.51725495,2.9977653,6.79960823,10.5189896,5.71192455,10.9869938,8.3944397,-9.31461811,-6.99612188,-9.8196373,1.62673604,11.7387686,0.199945718,0.713741541,-10.6130943,-8.07228088,15.0393095,-11.2774086,7.41294718,-7.05334377,-3.98529959,9.36046886,-10.5253677,-2.98654079,3.27158189,12.7417078,4.28455973,16.37957,4.7104454,-3.59177971,1.05284619
973,0.874193907,1.52500618,3.00974941,6.82595301,10.5484476,5.76365566,10.9880104,8.21490765,-9.47954845,-6.83517599,-9.8585434,1.3441267,11.7520084,0.168091699,0.699668765,-10.6955881,-8.45413303,15.0262308,-10.9770403,7.26236105,-7.07410812,-4.08316422,9.41596794,-10.4668274,-2.95270801,3.30835819,12.7351179,4.29702377,16.3892803,4.69889021,-3.64694405,1.0721035
974,0.884298861,1.53280973,3.02185035,6.85251951,10.5778313,5.814816,10.9877548,8.03333569,-9.63972378,-6.67275238,-9.8932209,1.06407738,11.7607975,0.141398609,0.68797338,-10.7769709,-8.83100605,14.9990158,-10.6833315,7.09247351,-7.09812832,-4.18235397,9.47034931,-10.4087181,-2.91943026,3.34548473,12.7287016,4.30926228,16.3990593,4.68670368,-3.70186734,1.09153712
975,0.894562423,1.54058385,3.03392529,6.87917185,10.6076851,5.86612082,10.986062,7.84902334,-9.79459286,-6.5090723,-9.92383099,0.785923302,11.7656164,0.120053656,0.678730309,-10.8568535,-9.20178509,14.957839,-10.3966789,6.90550995,-7.12516069,-4.28457642,9.52348423,-10.3512077,-2.88805127,3.38216853,12.7200813,4.31720161,16.4090099,4.67827845,-3.75789237,1.11114573
976,0.9047997,1.54836178,3.04601407,6.90572119,10.6378736,5.91711473,10.9829531,7.6651926,-9.94138432,-6.34708977,-9.95031738,0.515159369,11.7669353,0.104290448,0.671893954,-10.9334726,-9.5584383,14.9040928,-10.1229095,6.7084527,-7.15365696,-4.38377619,9.57280254,-10.2965002,-2.85375309,3.41287565,12.7174664,4.33932257,16.4170208,4.65789747,-3.81039381,1.13055742
977,0.915129542,1.55606508,3.05803585,6.9323287,10.6684771,5.96814346,10.9783773,7.47902536,-10.0832186,-6.18449783,-9.97284889,0.246806622,11.7644291,0.0936795548,0.66703397,-11.0090675,-9.90789223,14.836484,-9.85841846,6.49456453,-7.18382549,-4.48618793,9.62189198,-10.2418518,-2.8225913,3.44614291,12.7108822,4.3521843,16.4260883,4.64451838,-3.86476278,1.15024662
978,0.925811887,1.5639106,3.070292,6.95925093,10.698555,6.01801491,10.9726515,7.29212141,-10.2201509,-6.02117443,-9.99220943,-0.0170827489,11.7582893,0.0890784785,0.663786888,-11.0825939,-10.2446289,14.756382,-9.60727215,6.26869965,-7.21409845,-4.58844519,9.67041779,-10.1889944,-2.79452419,3.48198962,12.7001743,4.35625362,16.4366055,4.63628006,-3.92243099,1.17112315
979,0.936425805,1.57173848,3.08257389,6.98625898,10.7286224,6.06728506,10.9655905,7.10453176,-10.3516159,-5.85819292,-10.0076132,-0.276087642,11.7487993,0.0887143463,0.661401868,-11.1545095,-10.5728388,14.6632099,-9.36662674,6.02855444,-7.24626732,-4.68922949,9.71469021,-10.1391459,-2.7619381,3.50942016,12.6973314,4.37887573,16.4441338,4.61459017,-3.97483444,1.1909672
980,0.947173595,1.57946944,3.09470725,7.01312923,10.7596941,6.11714029,10.9568262,6.91561842,-10.4765224,-5.69702005,-10.019434,-0.530928075,11.7362947,0.0937272161,0.660867095,-11.2247171,-10.8883505,14.5583382,-9.1390152,5.77865124,-7.2776475,-4.79295015,9.75930595,-10.0894432,-2.73384881,3.54037261,12.6885719,4.38804626,16.4532623,4.60299969,-4.03022146,1.21137691
981,0.958124757,1.58731639,3.10705256,7.04037237,10.7908497,6.16669512,10.9465561,6.72358084,-10.5978756,-5.53468943,-10.0274754,-0.785001457,11.720315,0.102998175,0.660874307,-11.2949781,-11.1983833,14.4385328,-8.92216206,5.50708151,-7.3104291,-4.8969574,9.80201054,-10.0423508,-2.70535302,3.56975245,12.6810722,4.40059566,16.4621296,4.58720112,-4.08540535,1.23233688
982,0.969084263,1.59512794,3.11937666,7.06748676,10.8212681,6.21451616,10.9353971,6.53555727,-10.7119246,-5.37554693,-10.0331469,-1.02751827,11.702076,0.11747247,0.661533833,-11.3610725,-11.4865675,14.3122864,-8.72312355,5.24030209,-7.34074593,-4.99579382,9.84142685,-9.99899101,-2.67494345,3.59391713,12.6772957,4.42216349,16.4692936,4.56559181,-4.13770628,1.25251806
983,0.980154037,1.60292602,3.13171792,7.09475994,10.8524265,6.26273632,10.9224634,6.34440422,-10.8217001,-5.21660948,-10.03512,-1.26913035,11.680747,0.136142641,0.662793338,-11.4272327,-11.7677383,14.1723738,-8.53529644,4.95523024,-7.3710804,-5.09696436,9.88034439,-9.95676517,-2.64646506,3.61940646,12.671442,4.438941,16.4771538,4.54659748,-4.19102764,1.27317286
984,0.991452336,1.61079395,3.14419222,7.12234449,10.883584,6.3104353,10.9080153,6.15099764,-10.9278269,-5.05737257,-10.0338612,-1.50886929,11.6562948,0.159380078,0.664091766,-11.4928999,-12.0393915,14.0196066,-8.36034775,4.65448046,-7.40108824,-5.19872952,9.91787338,-9.91726017,-2.61886096,3.64385152,12.664526,4.4540453,16.4849968,4.52903986,-4.24493027,1.29405749
985,1.00283909,1.61861384,3.15660691,7.14983273,10.9153986,6.35822105,10.8919201,5.95751572,-11.0278845,-4.90090847,-10.0297575,-1.74316776,11.629384,0.187492236,0.665772021,-11.5568352,-12.2956448,13.8582811,-8.20007706,4.34966993,-7.42866039,-5.30019426,9.9545908,-9.87903595,-2.59215045,3.66797113,12.6569242,4.46796846,16.4930058,4.51115942,-4.29921007,1.31537712
986,1.01425385,1.62643313,3.16904235,7.17730093,10.9470272,6.40505028,10.8746576,5.76607943,-11.1220732,-4.74753523,-10.0229082,-1.96959126,11.6007786,0.218418434,0.667309225,-11.6186514,-12.5374947,13.6888828,-8.05391598,4.03966856,-7.45525312,-5.39764977,9.98800087,-9.84575272,-2.56400633,3.68697309,12.6526995,4.49020052,16.4995346,4.48731279,-4.35078573,1.33616555
987,1.02582181,1.63425362,3.18153787,7.20504665,10.9788857,6.45161581,10.8556881,5.57182026,-11.2130146,-4.59394789,-10.0131969,-2.1949811,11.5689898,0.254392654,0.668312311,-11.6803322,-12.7683268,13.5078907,-7.92124939,3.716151,-7.48012352,-5.49581671,10.0209961,-9.81401348,-2.53722811,3.70714736,12.6464128,4.50784779,16.5065937,4.46675158,-4.40346527,1.35719681
988,1.03759468,1.64211488,3.19410872,7.23280191,11.0103426,6.49697685,10.8357258,5.38017702,-11.2986012,-4.4436779,-10.0012541,-2.41209102,11.5357466,0.293011367,0.669058084,-11.7401009,-12.9836082,13.3205872,-7.80279732,3.39011049,-7.50279331,-5.58993769,10.0523739,-9.78670502,-2.5116334,3.72649097,12.638957,4.52350092,16.513895,4.4471736,-4.45685005,1.37872994
989,1.04950929,1.64992797,3.20662212,7.26061869,11.0428534,6.54292297,10.8136883,5.18621922,-11.3795929,-4.29550552,-9.98618793,-2.62740922,11.4999447,0.335837394,0.669391811,-11.7995024,-13.1874924,13.1227789,-7.69662237,3.05276108,-7.52397537,-5.68492746,10.0824127,-9.76147461,-2.48587728,3.74348927,12.6316252,4.5406332,16.5206509,4.42636204,-4.51017237,1.40034008
990,1.06146264,1.65782452,3.21930003,7.28857231,11.0743771,6.58700609,10.7909451,4.99518824,-11.4561453,-4.14973545,-9.96949673,-2.83472848,11.4629068,0.380944312,0.668723345,-11.8566465,-13.3758001,12.920063,-7.60372114,2.71442842,-7.54379606,-5.77349854,10.1091022,-9.74206161,-2.45816541,3.75558305,12.6284924,4.56751966,16.5258942,4.3982687,-4.56019497,1.42127347
991,1.07369184,1.66570401,3.23200035,7.31676197,11.1068773,6.63162851,10.7659721,4.80050087,-11.5292406,-4.00498867,-9.94965458,-3.04218006,11.4228745,0.430618584,0.667178154,-11.9143963,-13.5532112,12.7050734,-7.52363348,2.35938072,-7.56163931,-5.86296797,10.1359386,-9.72481251,-2.43332148,3.7703433,12.6208115,4.58489275,16.5325985,4.37582779,-4.61352921,1.44340849
992,1.0859468,1.67353415,3.24462605,7.34476614,11.1393452,6.67539644,10.7399158,4.60911036,-11.5967674,-3.86470628,-9.92853165,-3.24133015,11.3820047,0.482839108,0.664654911,-11.9695063,-13.713748,12.4888973,-7.4549675,2.01116204,-7.57718468,-5.9480629,10.1605434,-9.71114731,-2.40754271,3.78115582,12.6152668,4.60774183,16.5381222,4.349648,-4.66483641,1.46506619
993,1.0983032,1.6813817,3.25731802,7.37298536,11.1719666,6.71871042,10.7122355,4.41653061,-11.6610069,-3.7259109,-9.9048605,-3.43774581,11.3389683,0.538062692,0.661001861,-12.0244312,-13.8622742,12.2628107,-7.39793682,1.65026069,-7.59144115,-6.03065681,10.1836939,-9.70205688,-2.38318396,3.79154897,12.6084776,4.62779951,16.5438938,4.32597017,-4.71621323,1.48673713
994,1.11094463,1.68928993,3.27015638,7.40147495,11.2043123,6.76100159,10.6832008,4.2240262,-11.7217569,-3.5889225,-9.87918854,-3.63043404,11.2941742,0.59612298,0.655808806,-12.0782423,-13.9972782,12.0295525,-7.35201311,1.28170109,-7.60475063,-6.10939741,10.2041969,-9.6981802,-2.35813403,3.79848862,12.6023817,4.65136051,16.5490093,4.29905605,-4.76774263,1.50869823
995,1.12367237,1.69720936,3.2830143,7.43002176,11.2372074,6.80320263,10.6524343,4.03127527,-11.7784262,-3.45518875,-9.8512249,-3.81929708,11.2475967,0.657012105,0.649452507,-12.131568,-14.1184425,11.7888031,-7.31677055,0.905348659,-7.61651754,-6.18470526,10.2231159,-9.69859982,-2.3334825,3.80404496,12.5966301,4.67575121,16.5539131,4.2712121,-4.81840754,1.53061807
996,1.13650036,1.7050916,3.29585171,7.45850611,11.2698526,6.84433317,10.6206799,3.84147406,-11.8307409,-3.32504249,-9.82241154,-4.00122643,11.2004833,0.719532251,0.641721129,-12.1826286,-14.2247791,11.54706,-7.28969622,0.533234239,-7.62677908,-6.25506258,10.2400866,-9.70364571,-2.31015134,3.80790353,12.5898409,4.69856358,16.5588017,4.24466372,-4.86919546,1.5526886
997,1.14937067,1.71296215,3.30870485,7.4872117,11.3032036,6.88557673,10.5867262,3.64902186,-11.8798094,-3.1967895,-9.79070473,-4.18270397,11.1509085,0.785401404,0.63207221,-12.2336807,-14.3184519,11.2936096,-7.27263927,0.144104034,-7.63719463,-6.32168818,10.2531004,-9.71477413,-2.28319716,3.80488372,12.5885315,4.73545122,16.5613842,4.20698404,-4.91642141,1.57388866
998,1.16247368,1.72087634,3.32165909,7.51592588,11.3357553,6.92511845,10.552371,3.46125031,-11.9251947,-3.07240009,-9.75901222,-4.35520363,11.1011629,0.852287769,0.621174395,-12.2825489,-14.3969393,11.0429573,-7.26185322,-0.233634546,-7.64505196,-6.38285255,10.2662516,-9.72861958,-2.26053095,3.80568337,12.5817966,4.75928926,16.5657864,4.17965364,-4.96653366,1.59591091
999,1.17572629,1.72870624,3.33451605,7.54472446,11.3693762,6.96512318,10.5155668,3.27078319,-11.9671545,-2.9505012,-9.72452736,-4.52751446,11.0490923,0.922454774,0.608198881,-12.3314791,-14.4623594,10.7808781,-7.25968599,-0.628640771,-7.65268278,-6.44056129,10.276598,-9.74893761,-2.2382617,3.80329633,12.5747881,4.7843256,16.5698662,4.15070486,-5.01686668,1.61828029
1000,1.1891427,1.73662663,3.34750724,7.57357645,11.4024792,7.00374269,10.4780912,3.08402991,-12.0055008,-2.83274651,-9.68939304,-4.69266319,10.9969664,0.992945731,0.594129086,-12.3785172,-14.5139666,10.5179243,-7.26223946,-1.02036607,-7.6599474,-6.49187756,10.2840729,-9.77475357,-2.21630287,3.79797816,12.5686045,4.81178141,16.5733528,4.12047863,-5.0660553,1.64038599
1001,1.20256925,1.74453187,3.36052966,7.60259819,11.4357548,7.04181767,10.4389381,2.89678907,-12.0409155,-2.71704197,-9.6526413,-4.85532951,10.9431763,1.06578457,0.577709496,-12.4244471,-14.552187,10.2483063,-7.27025127,-1.41987026,-7.66746378,-6.53796625,10.2877045,-9.80654049,-2.19258404,3.78720236,12.5660534,4.84879017,16.5752163,4.08253956,-5.11246109,1.66184795
1002,1.21643841,1.75248551,3.37369061,7.63201475,11.4693909,7.07950258,10.3977299,2.70756173,-12.0736046,-2.60338926,-9.6135397,-5.0173645,10.8870592,1.14208376,0.558770239,-12.4704952,-14.5757675,9.96850681,-7.28451538,-1.83418179,-7.6742115,-6.57909346,10.2894506,-9.8447237,-2.17258096,3.77767658,12.5579081,4.87462091,16.5786152,4.05319357,-5.16303921,1.68462491
1003,1.23018599,1.76037824,3.38674307,7.66115427,11.5031099,7.1164608,10.3556995,2.52278876,-12.1023054,-2.49478269,-9.57458115,-5.17177057,10.831398,1.21811485,0.538576901,-12.513938,-14.5870104,9.69197273,-7.29928255,-2.23739552,-7.68101549,-6.61434555,10.2875376,-9.88654232,-2.14981484,3.76190519,12.5554132,4.91391325,16.5796471,4.01339197,-5.2089324,1.70613718
1004,1.24424279,1.76827466,3.39983439,7.69038963,11.5364571,7.15224552,10.3126059,2.33936238,-12.1285114,-2.38865185,-9.53471661,-5.32236052,10.774848,1.29534197,0.516292095,-12.5561323,-14.5849848,9.41099262,-7.31628323,-2.64559197,-7.68776035,-6.6430254,10.2832441,-9.93558884,-2.13234878,3.74709558,12.546916,4.94035864,16.5825443,3.98413396,-5.25841856,1.72882068
1005,1.25844085,1.77622652,3.41306305,7.71995878,11.5703135,7.18776274,10.2674313,2.15461254,-12.1519699,-2.28537059,-9.49263573,-5.47159338,10.7164459,1.37491226,0.491686255,-12.5981588,-14.5681038,9.11946487,-7.33608198,-3.06855702,-7.69523621,-6.6645751,10.2740879,-9.99195862,-2.11352277,3.72726893,12.5415735,4.97547436,16.5840015,3.9474442,-5.30576706,1.75110471
1006,1.27245569,1.78413701,3.42622685,7.7494092,11.6043615,7.22263336,10.2211456,1.97279716,-12.1721182,-2.18639016,-9.45028019,-5.6154089,10.6579962,1.45464742,0.465425193,-12.6381636,-14.5391693,8.82787037,-7.3543973,-3.48712492,-7.70333529,-6.67967176,10.2605801,-10.0533714,-2.09352446,3.70184207,12.5402079,5.02012634,16.58358,3.90449786,-5.34914732,1.77201986
1007,1.28699279,1.79212046,3.43956614,7.77916908,11.637867,7.25617123,10.1737795,1.79166734,-12.190177,-2.08925462,-9.40686989,-5.75649548,10.598424,1.535797,0.436713338,-12.6769524,-14.4968939,8.53037071,-7.37185097,-3.91257167,-7.71186829,-6.68756485,10.2429094,-10.1219587,-2.07597995,3.67403722,12.5361452,5.06130314,16.5835934,3.86334944,-5.39502335,1.79405284
1008,1.30149794,1.80006874,3.4528513,7.80890083,11.6719913,7.28949785,10.1246986,1.6115979,-12.2051916,-1.99615836,-9.36258316,-5.89428234,10.5379677,1.61817753,0.405749142,-12.7146473,-14.4415436,8.22903061,-7.38705778,-4.34074211,-7.72072268,-6.68775749,10.2214384,-10.1970339,-2.0615449,3.64469671,12.5306959,5.09904289,16.5839787,3.82594633,-5.44064045,1.81597817
1009,1.3162688,1.80803108,3.46624112,7.83886003,11.7055817,7.32145929,10.0746145,1.43263805,-12.218174,-1.90512311,-9.31745434,-6.02912998,10.4765978,1.70144963,0.372297883,-12.7507391,-14.3733273,7.92237234,-7.39880848,-4.77425623,-7.73073244,-6.68009615,10.193572,-10.2789984,-2.04533029,3.60800433,12.5288143,5.14849234,16.5822735,3.77812552,-5.4843297,1.83758485
1010,1.33117259,1.81601024,3.47963333,7.86885166,11.7398062,7.35318518,10.0228672,1.25514531,-12.2282219,-1.81850052,-9.27148819,-6.16038227,10.414731,1.78536308,0.337054849,-12.7858343,-14.2922602,7.61155319,-7.40595484,-5.21057749,-7.74067831,-6.66478682,10.161849,-10.3673,-2.03388596,3.57064724,12.52314,5.18927479,16.5816135,3.73917174,-5.52964783,1.85954261
1011,1.34603798,1.82390261,3.49292731,7.89872265,11.7739868,7.38407803,9.97016335,1.08020699,-12.2357502,-1.73534012,-9.2253294,-6.28768635,10.3527966,1.86929297,0.300020903,-12.8193855,-14.1997509,7.29873085,-7.4069252,-5.64635563,-7.75152636,-6.64064026,10.1242971,-10.4619789,-2.02364349,3.52863836,12.5191841,5.23513031,16.5800781,3.69596148,-5.57296848,1.88099802
1012,1.36144686,1.83192658,3.50648308,7.92915344,11.8084526,7.41430426,9.91525364,0.9033764,-12.2413435,-1.65453517,-9.17698956,-6.41435432,10.2886276,1.95555627,0.259518236,-12.8523464,-14.0911665,6.97338104,-7.40177155,-6.09856606,-7.76245928,-6.60712147,10.0797586,-10.5652084,-2.01511884,3.48111439,12.5143671,5.28270006,16.5778961,3.65122652,-5.61764717,1.90314007
