framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,3,186.7026270047063
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,4,189.90010500419885
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,4,189.48059199465206
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,5,189.920742996037
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,5,189.47725299949525
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,6,189.9566789943492
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,6,189.4925989981857
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,7,188.04511799680768
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,7,189.47549099539174
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,8,189.99695100501413
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,8,189.51842499518534
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,9,189.97148999915225
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,9,187.60235700028716
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,10,189.92899000295438
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,10,186.6766329985694
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,11,189.95602200448047
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,11,189.5276850045775
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,12,189.95447999623138
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,12,189.4921790008084
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,13,187.14859199826606
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,13,186.7267970010289
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,14,189.92969900136814
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,14,189.47905299864942
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,15,189.94421199749922
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,15,189.48373499733862
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,16,189.92194999736967
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,16,189.42238399904454
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,17,187.0909749995917
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,17,189.44441299390746
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,18,189.92717600485776
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,18,203.8849000018672
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-07,19,189.91682400519494
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-07,19,189.46255600167206
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,0,644.769524995354
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,0,644.1780739987735
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,1,644.659354002215
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,1,644.1876269964268
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,2,644.7534609978902
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,2,644.3659490032587
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,3,645.2612279972527
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,3,644.3258009967394
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,4,644.7439249968738
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,4,644.326097004523
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,5,644.8935629960033
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,5,644.4396430015331
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,6,645.113130005484
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,6,644.4394240024849
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,7,644.8213330004364
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,7,644.3929460001527
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,8,644.9269209988415
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,8,644.6960179964663
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,9,644.8895099965739
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,9,644.3971679982496
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,10,644.9224079988198
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,10,644.4389960015542
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,11,644.8974969971459
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,11,644.472660998872
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,12,644.7902069994598
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,12,644.3300280006952
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,13,644.8011219981709
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,13,644.3528809977579
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,14,648.9162779980688
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,14,644.8694310020073
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,15,644.8723930006963
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,15,644.2962439978146
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,16,644.7551879973616
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,16,644.2662340050447
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,17,644.7462960059056
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,17,644.215467000322
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,18,644.5475360014825
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,18,644.3657609997899
cubie,kvaerno5,work_precision,adaptive,default,both,32768,tol,1e-08,19,644.802858994808
cubie,kvaerno5,work_precision,adaptive,default,none,32768,tol,1e-08,19,644.2083500005538
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,0,1.3517669940483756
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,0,0.7886040039011277
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,1,1.2127320005674846
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,1,0.7891109999036416
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,2,1.2478189964895137
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,2,0.7887550018494949
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,3,1.2150960028520785
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,3,0.7913420049590059
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,4,1.2100579988327809
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,4,0.8273120038211346
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,5,1.2045059993397444
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,5,0.7846790031180717
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,6,1.2031000005663373
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,6,0.7960840011946857
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,7,1.2583900024765171
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,7,0.7858749959268607
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,8,1.2004180025542155
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,8,0.7888030013418756
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,9,1.2005390017293394
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,9,0.7875659939600155
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,10,1.2079610023647547
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,10,0.8085910012596287
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,11,1.266022001800593
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,11,0.7856140000512823
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,12,1.2040470028296113
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,12,0.7877390016801655
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,13,1.2012730003334582
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,13,0.786315998993814
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,14,1.2425470049493015
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,14,0.7906159953563474
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,15,1.203802996315062
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,15,0.789834994066041
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,16,1.2162450002506375
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,16,0.7860969999455847
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,17,1.1952819986618124
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,17,0.7864920044085011
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,18,1.1980339986621402
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,18,0.7892419962445274
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.01,19,1.2118320009903982
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.01,19,0.7886290040914901
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,0,1.4692280019517057
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,0,0.9525109999231063
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,1,1.368060002278071
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,1,0.948626002355013
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,2,1.3879209946026094
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,2,0.9432489969185553
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,3,1.360942995233927
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,3,0.9635540045564994
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,4,1.3615229981951416
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,4,0.9475560000282712
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,5,1.3539700012188405
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,5,0.9651689979364164
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,6,1.4073510028538294
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,6,0.9521230022073723
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,7,1.454795004974585
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,7,0.9494449986959808
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,8,1.3610140013042837
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,8,0.9496200000285171
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,9,1.365499003441073
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,9,0.9463620008318685
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,10,1.3594140036730096
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,10,0.9458670028834604
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,11,1.3650409964611754
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,11,0.9437629996682517
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,12,1.362073002383113
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,12,0.980814998911228
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,13,1.4478499942924827
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,13,1.006088001304306
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,14,1.5514640035689808
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,14,1.425454996933695
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,15,1.5188360048341565
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,15,0.963885999226477
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,16,1.3950319989817217
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,16,0.9472840029047802
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,17,1.3872650015400723
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,17,0.9481929955654778
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,18,1.4145410023047589
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,18,0.9479450018261559
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.001,19,1.3827450020471588
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.001,19,0.9730750025482848
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,0,1.6418309969594702
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,0,1.2067739953636192
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,1,1.659643996390514
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,1,1.2435509997885674
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,2,1.6104540045489557
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,2,1.2265919940546155
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,3,1.611645995581057
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,3,1.2030520010739565
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,4,1.655451997066848
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,4,1.196315002744086
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,5,1.6177169964066707
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,5,1.2006390024907887
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,6,1.6439059982076287
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,6,1.1977419999311678
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,7,1.6260049960692413
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,7,1.1963139986619353
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,8,1.6466739980387501
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,8,1.2002349976683035
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,9,1.6645919968141243
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,9,1.2104990018997341
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,10,1.6633839986752719
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,10,1.2424270025803708
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,11,1.685025003098417
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,11,1.2633890000870451
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,12,1.6181959945242852
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,12,1.278802999877371
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,13,1.6243689969996922
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,13,1.207460998557508
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,14,1.689229000476189
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,14,1.2065599948982708
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,15,1.7205809999722987
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,15,1.1980909985140897
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,16,1.6735850003897212
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,16,1.195908000227064
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,17,1.658318993577268
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,17,1.2010659993393347
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,18,1.681371002632659
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,18,1.2050479999743402
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,0.0001,19,1.6140250008902512
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,0.0001,19,1.2374060024740174
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,0,2.230371996120084
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,0,1.7316410012426786
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,1,2.188275000662543
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,1,1.736039004754275
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,2,2.347110006667208
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,2,1.7369780034641735
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,3,2.1621400010189973
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,3,1.7414910034858622
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,4,2.154783003788907
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,4,1.7244339978788048
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,5,2.1635899975080974
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,5,1.7457150024711154
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,6,2.1538239961955696
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,6,1.7292439952143468
cubie,kvaerno5,work_precision,adaptive,pi,both,32768,tol,1e-05,7,2.1690759967896156
cubie,kvaerno5,work_precision,adaptive,pi,none,32768,tol,1e-05,7,1.7277660008403473
