analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,pleiades,euler,fixed,both,none,nan,32768,28,12,917.856449
times,pleiades,euler,fixed,both,none,nan,32768,28,13,918.560676
times,pleiades,euler,fixed,both,none,nan,32768,28,14,918.290240
times,pleiades,euler,fixed,both,none,nan,32768,28,15,917.806421
times,pleiades,euler,fixed,both,none,nan,32768,28,16,917.777093
times,pleiades,euler,fixed,both,none,nan,32768,28,17,917.845970
times,pleiades,euler,fixed,both,none,nan,32768,28,18,952.233254
times,pleiades,euler,fixed,both,none,nan,32768,28,19,918.116959
times,pleiades,euler,fixed,both,none,nan,32768,28,20,918.081941
times,pleiades,euler,fixed,none,none,nan,32768,28,0,917.062576
times,pleiades,euler,fixed,none,none,nan,32768,28,1,916.197737
times,pleiades,euler,fixed,none,none,nan,32768,28,2,916.756543
times,pleiades,euler,fixed,none,none,nan,32768,28,3,916.312669
times,pleiades,euler,fixed,none,none,nan,32768,28,4,916.231686
times,pleiades,euler,fixed,none,none,nan,32768,28,5,916.551200
times,pleiades,euler,fixed,none,none,nan,32768,28,6,916.289342
times,pleiades,euler,fixed,none,none,nan,32768,28,7,915.896183
times,pleiades,euler,fixed,none,none,nan,32768,28,8,919.469152
times,pleiades,euler,fixed,none,none,nan,32768,28,9,916.477410
times,pleiades,euler,fixed,none,none,nan,32768,28,10,916.774633
times,pleiades,euler,fixed,none,none,nan,32768,28,11,916.516975
times,pleiades,euler,fixed,none,none,nan,32768,28,12,916.747273
times,pleiades,euler,fixed,none,none,nan,32768,28,13,914.691775
times,pleiades,euler,fixed,none,none,nan,32768,28,14,912.410404
times,pleiades,euler,fixed,none,none,nan,32768,28,15,911.943102
times,pleiades,euler,fixed,none,none,nan,32768,28,16,912.339886
times,pleiades,euler,fixed,none,none,nan,32768,28,17,912.412745
times,pleiades,euler,fixed,none,none,nan,32768,28,18,912.439803
times,pleiades,euler,fixed,none,none,nan,32768,28,19,912.408928
times,pleiades,euler,fixed,none,none,nan,32768,28,20,912.703785
times,pleiades,euler,fixed,both,none,nan,131072,28,0,3015.025554
times,pleiades,euler,fixed,both,none,nan,131072,28,1,3049.437523
times,pleiades,euler,fixed,both,none,nan,131072,28,2,3014.616050
times,pleiades,euler,fixed,both,none,nan,131072,28,3,3019.411685
times,pleiades,euler,fixed,both,none,nan,131072,28,4,3018.732997
times,pleiades,euler,fixed,both,none,nan,131072,28,5,3018.417865
times,pleiades,euler,fixed,both,none,nan,131072,28,6,3018.980992
