package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,7.8125e-06,131072,15,default,d2h,25.3049,26.86945,25.316395,28.91015,29.4374,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,3.90625e-06,131072,15,default,d2h,47.4739,49.8134,47.80393,52.065285,52.7186,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,1.953125e-06,131072,15,default,d2h,93.0472,93.8631,93.121495,216.997485,296.4723,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,9.765625e-07,131072,15,default,d2h,581.5514,584.01595,581.72573,586.102615,586.4101,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,4.8828125e-07,131072,15,default,d2h,1004.7995,1011.38915,1005.01271,1016.718675,1017.1716,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,2.44140625e-07,131072,15,default,d2h,1989.8391,2014.0267,1999.502535,2020.04926,2020.4332,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,fixed,dt,1.220703125e-07,131072,15,default,d2h,3987.3008,4014.4571,3992.02834,4021.4052,4022.3492,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,8,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,8,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,32,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,32,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,128,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,128,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,512,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,512,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,2048,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,2048,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,8192,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,8192,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,32768,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,32768,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,131072,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,131072,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,524288,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,524288,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,adaptive,tol,1e-05,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,8,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,8,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,32,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,32,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,128,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,128,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,512,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,512,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,2048,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,2048,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,8192,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,8192,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,32768,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,32768,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,131072,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,131072,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,524288,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,524288,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,adaptive,tol,1e-05,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,8,15,default,both,101.7394,101.8115,101.739445,101.914665,101.9337,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,8,15,default,none,101.7455,101.801,101.75153,107.54786,112.1735,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,32,15,default,both,42.8539,42.9657,42.88582,43.120525,43.1343,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,32,15,default,none,42.8232,42.8818,42.83156,43.006475,43.0649,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,128,15,default,both,84.0197,86.052,84.050765,87.11554,87.4393,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,128,15,default,none,83.825,85.2986,83.86813,87.139155,88.2479,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,512,15,default,both,398.0375,398.13725,398.055635,398.256955,398.2858,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,512,15,default,none,397.824,397.8694,397.824855,397.95432,397.9626,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,2048,15,default,both,1231.4103,1235.14255,1231.414305,1236.35865,1236.4149,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,2048,15,default,none,1231.1163,1235.2585,1231.65018,1237.89261,1238.2437,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,8192,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,8192,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,32768,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,32768,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,131072,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,131072,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,524288,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,524288,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,adaptive,tol,1e-05,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,8,15,default,both,3393.4901,3410.1567,3396.80628,3423.26662,3425.0593,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,8,15,default,none,3393.7397,3395.775,3394.12188,3416.31428,3417.7016,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,32,15,default,both,3252.5095,3262.6072,3253.93134,3270.64472,3272.6262,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,32,15,default,none,3252.14,3258.8001,3252.14036,3269.62642,3271.3844,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,128,15,default,both,8695.6537,8740.3585,8700.12418,8752.6867,8754.0565,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,128,15,default,none,8710.8831,8736.6701,8713.4618,8806.73438,8814.5193,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,512,15,default,both,6591.3537,6607.6462,6592.98295,6622.58728,6624.2474,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,512,15,default,none,6580.5241,6607.4408,6583.21577,6625.63124,6627.6524,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,2048,15,default,both,19481.8854,19530.0375,19486.70061,19548.08169,19550.0866,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,2048,15,default,none,19490.1389,19493.0506,19490.43007,19498.13641,19498.7015,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,8192,15,default,both,65280.9705,65330.7697,65285.95042,65353.25755,65355.7562,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,8192,15,default,none,65296.8695,65315.8086,65298.76341,65328.8658,65330.3166,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,32768,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,32768,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,131072,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,131072,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,524288,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,524288,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,kvaerno3,fixed,dt,9.765625e-07,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,8,15,default,both,65.1555,65.39575,65.16975,65.568345,65.5825,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,8,15,default,none,65.0741,65.26465,65.0855,65.52524,66.6223,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,32,15,default,both,62.7607,63.16495,62.76754,63.322395,63.3318,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,32,15,default,none,62.6123,63.0314,62.639185,63.242735,63.2776,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,128,15,default,both,194.9005,195.97185,194.97637,199.966135,200.029,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,128,15,default,none,194.4191,197.74195,194.45996,199.923535,200.0764,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,512,15,default,both,138.0813,140.01505,138.12891,215.2737,215.2908,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,512,15,default,none,137.513,140.69845,137.783585,214.925565,214.9293,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,2048,15,default,both,431.1607,436.0676,432.18454,437.299005,437.5614,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,2048,15,default,none,430.6792,435.1309,431.821435,436.67065,436.6999,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,8192,15,default,both,1382.2842,1384.91955,1383.088305,1386.020775,1386.0804,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,8192,15,default,none,1382.199,1385.7441,1382.39456,6667.20874,6853.6503,9,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,32768,15,default,both,16193.4134,16206.6778,16194.73984,16274.63428,16282.185,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,32768,15,default,none,5333.2026,16004.42375,7397.706345,16168.7304,16172.3052,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,131072,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,131072,15,default,none,nan,131434.1538,131434.1538,131434.1538,131434.1538,1,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,524288,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,524288,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,rosenbrock23_sciml,fixed,dt,9.765625e-07,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,8,15,default,both,7.2989,7.501,7.305265,7.634735,7.6468,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,8,15,default,none,7.2362,7.3393,7.25083,7.424685,7.4339,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,32,15,default,both,7.3017,7.39225,7.324215,7.511465,7.5526,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,32,15,default,none,7.1261,7.23815,7.163625,7.389405,7.4275,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,128,15,default,both,7.2774,7.34585,7.28975,7.495915,7.5969,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,128,15,default,none,7.1051,7.2041,7.14538,7.255255,7.3133,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,512,15,default,both,7.3016,7.41855,7.35043,7.59686,7.6075,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,512,15,default,none,7.1576,7.1885,7.16444,7.38456,7.4123,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,2048,15,default,both,7.5648,7.6584,7.59558,7.898225,8.7005,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,2048,15,default,none,7.138,7.21845,7.14028,7.35951,7.5858,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,8192,15,default,both,9.7797,10.01305,9.796325,11.21403,11.226,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,8192,15,default,none,8.6336,8.69915,8.63816,8.77786,8.7866,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator_index2,tsit5,fixed,dt,9.765625e-07,32768,15,default,both,139.6397,142.43345,140.088665,7768.74717,8114.1102,10,nan,nan,nan,2026-09-08T05:44:47Z
